chromosome 	 region_start 	 region_end 	 correlation 	 pvalue 	 std_err 	 SNPs 
3	36044	6263751.0	-0.6113	0.1249	0.3984	2239.0
3	36044	3149898.0	0.4791	0.1139	0.303	1123.0
3	36044	1592971.0	0	0	nan	569.0
3	1592971.0	3149898.0	0.1629	0.5304	0.2596	554.0
3	1592971.0	2371435.0	0.2382	0.4164	0.2931	303.0
3	1592971.0	1982203.0	-0.3845	0.5815	0.6976	175.0
3	1982203.0	2371435.0	0.3165	0.5163	0.4877	128.0
3	2371435.0	3149898.0	0	0	nan	251.0
3	3149898.0	6263751.0	-3.3809	0.4337	4.3189	1116.0
3	3149898.0	4706825.0	0	0	nan	642.0
3	4706825.0	6263751.0	-2.3421	0.873	14.6525	474.0
3	4706825.0	5485288.0	-1.342	0.0086	0.5105	167.0
3	4706825.0	5096057.0	-1.3932	0.0558	0.7283	103.0
3	5096057.0	5485288.0	0	0	nan	64.0
3	5485288.0	6263751.0	0	0	nan	307.0
3	6263751.0	12491458.0	0	0	nan	2236.0
3	12491458.0	24946871.0	-0.3702	0.5463	0.6136	3848.0
3	12491458.0	18719165.0	0	0	nan	1822.0
3	18719165.0	24946871.0	0.0702	0.8302	0.3275	2026.0
3	18719165.0	21833018.0	0.5353	0.0072	0.199	985.0
3	18719165.0	20276092.0	0	0	nan	328.0
3	20276092.0	21833018.0	0.3646	0.0661	0.1984	657.0
3	20276092.0	21054555.0	0.0769	0.8001	0.3038	275.0
3	20276092.0	20665324.0	0	0	nan	160.0
3	20665324.0	21054555.0	0	0	nan	115.0
3	21054555.0	21833018.0	0.451	0.0795	0.2572	382.0
3	21054555.0	21443787.0	0.4138	2.998e-05	0.0991	150.0
3	21443787.0	21833018.0	0	0	nan	232.0
3	21833018.0	24946871.0	0	0	nan	1041.0
3	24946871.0	49857698.0	0.3619	0.316	0.361	6922.0
3	24946871.0	37402285.0	0	0	nan	3631.0
3	37402285.0	49857698.0	0.0915	0.6196	0.1844	3291.0
3	37402285.0	43629992.0	0.3344	0.109	0.2087	1770.0
3	37402285.0	40516139.0	0.3075	0.1984	0.2391	988.0
3	37402285.0	38959212.0	1.6522	0.2722	1.5049	524.0
3	37402285.0	38180749.0	0.3958	0.0065	0.1454	251.0
3	37402285.0	37791517.0	0.2147	0.3243	0.2178	159.0
3	37791517.0	38180749.0	0	0	nan	92.0
3	38180749.0	38959212.0	0	0	nan	273.0
3	38959212.0	40516139.0	0.3133	0.3532	0.3374	464.0
3	38959212.0	39737676.0	0.0428	0.9622	0.9032	224.0
3	38959212.0	39348444.0	1.549	0.0019	0.4993	116.0
3	39348444.0	39737676.0	0	0	nan	108.0
3	39737676.0	40516139.0	0.0236	0.9184	0.2303	240.0
3	39737676.0	40126908.0	-0.2099	0.3946	0.2466	136.0
3	40126908.0	40516139.0	0.9175	0.0148	0.3763	104.0
3	40516139.0	43629992.0	0.519	0.1493	0.3599	782.0
3	40516139.0	42073066.0	-0.6977	0.5479	1.161	312.0
3	40516139.0	41294603.0	-3.44	0.3643	3.7921	108.0
3	40516139.0	40905371.0	0	0	nan	10.0
3	40905371.0	41294603.0	0	0	nan	98.0
3	41294603.0	42073066.0	0	0	nan	204.0
3	42073066.0	43629992.0	1.7305	0.6992	4.4778	470.0
3	42073066.0	42851529.0	0.8745	0.1242	0.5689	264.0
3	42073066.0	42462298.0	0	0	nan	135.0
3	42462298.0	42851529.0	0	0	nan	129.0
3	42851529.0	43629992.0	0	0	nan	206.0
3	43629992.0	49857698.0	0	0	nan	1521.0
3	49857698.0	99679351.0	1.7847	0.4596	2.4133	12312.0
3	49857698.0	74768525.0	1.406	0.0202	0.6055	7983.0
3	49857698.0	62313112.0	1.4177	0.0017	0.4525	4183.0
3	49857698.0	56085405.0	1.5068	3.472e-08	0.2732	1812.0
3	49857698.0	52971552.0	1.4188	0.0097	0.5486	733.0
3	49857698.0	51414625.0	0	0	nan	397.0
3	51414625.0	52971552.0	0	0	nan	336.0
3	52971552.0	56085405.0	1.3966	0.0013	0.4343	1079.0
3	52971552.0	54528479.0	0.8696	0.0004	0.2477	459.0
3	52971552.0	53750016.0	0	0	nan	217.0
3	53750016.0	54528479.0	0.4724	0.1037	0.2903	242.0
3	53750016.0	54139248.0	0	0	nan	116.0
3	54139248.0	54528479.0	0	0	nan	126.0
3	54528479.0	56085405.0	0	0	nan	620.0
3	56085405.0	62313112.0	0	0	nan	2371.0
3	62313112.0	74768525.0	0	0	nan	3800.0
3	74768525.0	99679351.0	0	0	nan	4329.0
3	99679351.0	199322659	0.0796	0.8068	0.3255	27022.0
3	99679351.0	149501005.0	-0.0356	0.9129	0.3252	14350.0
3	99679351.0	124590178.0	-0.1851	0.5596	0.3173	7268.0
3	99679351.0	112134765.0	0.6405	0.0737	0.3582	3402.0
3	99679351.0	105907058.0	0.9688	0.5969	1.8317	1718.0
3	99679351.0	102793205.0	1.5811	0.0563	0.8284	978.0
3	99679351.0	101236278.0	1.1772	0.0595	0.6247	464.0
3	99679351.0	100457815.0	0	0	nan	192.0
3	100457815.0	101236278.0	3.6702	0.1876	2.7856	272.0
3	100457815.0	100847047.0	2.2629	0.0305	1.0461	130.0
3	100847047.0	101236278.0	0	0	nan	142.0
3	101236278.0	102793205.0	0	0	nan	514.0
3	102793205.0	105907058.0	0	0	nan	740.0
3	105907058.0	112134765.0	0.8382	0.0137	0.3399	1684.0
3	105907058.0	109020912.0	1.4662	0.5911	2.729	813.0
3	105907058.0	107463985.0	0	0	nan	456.0
3	107463985.0	109020912.0	-0.2333	0.636	0.4928	357.0
3	107463985.0	108242449.0	0	0	nan	178.0
3	108242449.0	109020912.0	0	0	nan	179.0
3	109020912.0	112134765.0	0.9303	0.0398	0.4525	871.0
3	109020912.0	110577839.0	1.2433	0.0098	0.4814	506.0
3	109020912.0	109799376.0	0	0	nan	259.0
3	109799376.0	110577839.0	1.3071	0.2526	1.1424	247.0
3	109799376.0	110188608.0	0.7978	7.0981e-05	0.2008	125.0
3	110188608.0	110577839.0	0	0	nan	122.0
3	110577839.0	112134765.0	0	0	nan	365.0
3	112134765.0	124590178.0	-1.1608	0.0204	0.5004	3866.0
3	112134765.0	118362472.0	0	0	nan	1835.0
3	118362472.0	124590178.0	-1.5576	0.0002	0.4232	2031.0
3	118362472.0	121476325.0	0	0	nan	1100.0
3	121476325.0	124590178.0	-1.2413	0.0026	0.4126	931.0
3	121476325.0	123033252.0	-0.1899	0.1406	0.1289	385.0
3	121476325.0	122254789.0	-0.3093	0.1973	0.2399	217.0
3	121476325.0	121865557.0	0.1694	0.7828	0.6144	121.0
3	121865557.0	122254789.0	-0.0873	0.7326	0.2555	96.0
3	122254789.0	123033252.0	-0.2002	0.0762	0.1129	168.0
3	122254789.0	122644021.0	-0.6061	2.2153e-28	0.0549	70.0
3	122644021.0	123033252.0	0.1756	0.2807	0.1628	98.0
3	123033252.0	124590178.0	0	0	nan	546.0
3	124590178.0	149501005.0	0	0	nan	7082.0
3	149501005.0	199322659	0	0	nan	12672.0
4	59713	191184445	1.9501	0.3018	1.8886	48407.0
4	59713	95622079.0	0	0	nan	24751.0
4	95622079.0	191184445	1.5719	0.41	1.9078	23656.0
4	95622079.0	143403262.0	0.9753	0.1652	0.7028	12190.0
4	95622079.0	119512671.0	0.3452	0.3919	0.4032	6287.0
4	95622079.0	107567375.0	0.4096	0.0811	0.2348	3249.0
4	95622079.0	101594727.0	1.1142	0.0054	0.4001	1707.0
4	95622079.0	98608403.0	0.9689	0.3727	1.0869	857.0
4	95622079.0	97115241.0	0.7957	0.5343	1.2805	533.0
4	95622079.0	96368660.0	0	0	nan	248.0
4	96368660.0	97115241.0	1.7797	0.1824	1.3348	285.0
4	96368660.0	96741951.0	0	0	nan	129.0
4	96741951.0	97115241.0	0	0	nan	156.0
4	97115241.0	98608403.0	0	0	nan	324.0
4	98608403.0	101594727.0	1.214	7.7208e-05	0.3071	850.0
4	98608403.0	100101565.0	1.3318	7.4154e-06	0.2972	312.0
4	98608403.0	99354984.0	0.5262	1.0886e-06	0.1079	150.0
4	98608403.0	98981694.0	0	0	nan	54.0
4	98981694.0	99354984.0	0.4615	0.001	0.14	96.0
4	99354984.0	100101565.0	3.7204	0.5423	6.1063	162.0
4	99354984.0	99728275.0	1.5967	0.0002	0.4345	76.0
4	99728275.0	100101565.0	1.19	0.0235	0.5253	86.0
4	100101565.0	101594727.0	0	0	nan	538.0
4	101594727.0	107567375.0	-0.6151	0.1431	0.4201	1542.0
4	101594727.0	104581051.0	-1.056	0.2161	0.8536	788.0
4	101594727.0	103087889.0	0.1693	0.5892	0.3135	417.0
4	101594727.0	102341308.0	0.1951	0.5638	0.338	236.0
4	101594727.0	101968018.0	0	0	nan	131.0
4	101968018.0	102341308.0	0	0	nan	105.0
4	102341308.0	103087889.0	0	0	nan	181.0
4	103087889.0	104581051.0	0	0	nan	371.0
4	104581051.0	107567375.0	-0.6391	0.133	0.4255	754.0
4	104581051.0	106074213.0	0	0	nan	350.0
4	106074213.0	107567375.0	-0.35	0.2002	0.2732	404.0
4	106074213.0	106820794.0	-1.1012	0.0011	0.3364	194.0
4	106074213.0	106447504.0	-2.1809	0.0026	0.7228	103.0
4	106447504.0	106820794.0	-0.3829	0.422	0.477	91.0
4	106820794.0	107567375.0	0	0	nan	210.0
4	107567375.0	119512671.0	-0.2745	0.7326	0.8033	3038.0
4	107567375.0	113540023.0	0	0	nan	1433.0
4	113540023.0	119512671.0	0	0	nan	1605.0
4	119512671.0	143403262.0	0	0	nan	5903.0
4	143403262.0	191184445	0	0	nan	11466.0
5	89344	179998061	0.5743	0.371	0.6419	51162.0
5	89344	90043702.0	1.2985	0.3686	1.4443	24682.0
5	89344	45066523.0	0	0	nan	12923.0
5	45066523.0	90043702.0	0.7579	0.3757	0.8554	11759.0
5	45066523.0	67555113.0	0	0	nan	6046.0
5	67555113.0	90043702.0	0	0	nan	5713.0
5	90043702.0	179998061	0	0	nan	26480.0
6	94609	169999770	0.6148	0.1547	0.432	47938.0
6	94609	85047189.0	0.2828	0.5073	0.4265	22960.0
6	94609	42570899.0	0.0912	0.8403	0.4524	11556.0
6	94609	21332754.0	-0.1591	0.5951	0.2995	7512.0
6	94609	10713682.0	0.3342	0.597	0.6322	3861.0
6	94609	5404146.0	0	0	nan	1958.0
6	5404146.0	10713682.0	0	0	nan	1903.0
6	10713682.0	21332754.0	-0.2521	0.369	0.2806	3651.0
6	10713682.0	16023218.0	0.0166	0.9106	0.1479	1876.0
6	10713682.0	13368450.0	-0.141	0.0783	0.0801	952.0
6	10713682.0	12041066.0	0.1564	0.1345	0.1045	473.0
6	10713682.0	11377374.0	0.3047	0.0166	0.1272	185.0
6	10713682.0	11045528.0	0	0	nan	51.0
6	11045528.0	11377374.0	0.1791	0.0391	0.0869	134.0
6	11377374.0	12041066.0	-0.0566	0.7744	0.1974	288.0
6	11377374.0	11709220.0	1.0998	0.004	0.3819	131.0
6	11709220.0	12041066.0	-0.5238	6.4648e-05	0.1311	157.0
6	12041066.0	13368450.0	-0.2754	0.0946	0.1648	479.0
6	12041066.0	12704758.0	-1.0332	0.2071	0.819	267.0
6	12041066.0	12372912.0	0	0	nan	155.0
6	12372912.0	12704758.0	-0.2765	0.0236	0.1222	112.0
6	12704758.0	13368450.0	0	0	nan	212.0
6	13368450.0	16023218.0	0	0	nan	924.0
6	16023218.0	21332754.0	0	0	nan	1775.0
6	21332754.0	42570899.0	0	0	nan	4044.0
6	42570899.0	85047189.0	-0.1601	0.8583	0.8965	11404.0
6	42570899.0	63809044.0	0	0	nan	5189.0
6	63809044.0	85047189.0	0	0	nan	6215.0
6	85047189.0	169999770	1.122	0.1959	0.8675	24978.0
6	85047189.0	127523480.0	0.3632	0.6342	0.7632	11769.0
6	85047189.0	106285335.0	0	0	nan	5735.0
6	106285335.0	127523480.0	2.3894	0.2138	1.9218	6034.0
6	106285335.0	116904408.0	0.3674	0.4785	0.5184	3156.0
6	106285335.0	111594872.0	0	0	nan	1595.0
6	111594872.0	116904408.0	-0.4142	0.3138	0.4112	1561.0
6	111594872.0	114249640.0	0	0	nan	838.0
6	114249640.0	116904408.0	-0.0306	0.8808	0.2042	723.0
6	114249640.0	115577024.0	0	0	nan	332.0
6	115577024.0	116904408.0	0.0379	0.8839	0.2598	391.0
6	115577024.0	116240716.0	0.8035	0.093	0.4783	182.0
6	115577024.0	115908870.0	1.0428	0.1296	0.688	54.0
6	115908870.0	116240716.0	1.5775	0.4146	1.9336	128.0
6	116240716.0	116904408.0	-0.8652	0.4285	1.0927	209.0
6	116240716.0	116572562.0	-1.3659	0.0027	0.4557	116.0
6	116572562.0	116904408.0	0	0	nan	93.0
6	116904408.0	127523480.0	0	0	nan	2878.0
6	127523480.0	169999770	0	0	nan	13209.0
7	140018	158812247	0.9367	0.009	0.3585	41504.0
7	140018	79476132.0	0.5378	0.0881	0.3154	21796.0
7	140018	39808075.0	0.5137	0.7579	1.6663	12926.0
7	140018	19974047.0	0	0	nan	5659.0
7	19974047.0	39808075.0	1.8403	0.1624	1.3173	7267.0
7	19974047.0	29891061.0	2.3951	0.1172	1.529	3788.0
7	19974047.0	24932554.0	1.9236	0.1901	1.468	1889.0
7	19974047.0	22453301.0	0	0	nan	914.0
7	22453301.0	24932554.0	3.7241	0.3959	4.3863	975.0
7	22453301.0	23692928.0	0	0	nan	368.0
7	23692928.0	24932554.0	1.0835	0.0353	0.5148	607.0
7	23692928.0	24312741.0	-1.3777	0.2687	1.2455	322.0
7	23692928.0	24002835.0	0	0	nan	138.0
7	24002835.0	24312741.0	0	0	nan	184.0
7	24312741.0	24932554.0	2.0012	0.036	0.9543	285.0
7	24312741.0	24622648.0	0	0	nan	150.0
7	24622648.0	24932554.0	0	0	nan	135.0
7	24932554.0	29891061.0	0	0	nan	1899.0
7	29891061.0	39808075.0	0	0	nan	3479.0
7	39808075.0	79476132.0	0.6433	0.0189	0.2741	8870.0
7	39808075.0	59642104.0	0.6911	0.0054	0.2483	5426.0
7	39808075.0	49725090.0	0.9653	0.5374	1.5652	2927.0
7	39808075.0	44766583.0	0	0	nan	1236.0
7	44766583.0	49725090.0	1.1037	0.1787	0.8208	1691.0
7	44766583.0	47245837.0	0	0	nan	851.0
7	47245837.0	49725090.0	1.1012	0.0319	0.5133	840.0
7	47245837.0	48485464.0	0.0929	0.7614	0.3061	424.0
7	47245837.0	47865651.0	0.735	0.1292	0.4844	216.0
7	47245837.0	47555744.0	0	0	nan	96.0
7	47555744.0	47865651.0	0	0	nan	120.0
7	47865651.0	48485464.0	0	0	nan	208.0
7	48485464.0	49725090.0	0	0	nan	416.0
7	49725090.0	59642104.0	0.8385	0.0077	0.3145	2499.0
7	49725090.0	54683597.0	1.3908	0.0004	0.3955	1835.0
7	49725090.0	52204344.0	0	0	nan	875.0
7	52204344.0	54683597.0	1.3585	4.4805e-06	0.2961	960.0
7	52204344.0	53443971.0	0	0	nan	517.0
7	53443971.0	54683597.0	0.6966	1.291e-19	0.0769	443.0
7	53443971.0	54063784.0	0	0	nan	234.0
7	54063784.0	54683597.0	0	0	nan	209.0
7	54683597.0	59642104.0	-1.7641	0.0873	1.0317	664.0
7	54683597.0	57162851.0	-1.4901	0.0356	0.7089	575.0
7	54683597.0	55923224.0	0	0	nan	384.0
7	55923224.0	57162851.0	0	0	nan	191.0
7	57162851.0	59642104.0	0	0	nan	89.0
7	59642104.0	79476132.0	0.2454	0.7555	0.7882	3444.0
7	59642104.0	69559118.0	0	0	nan	1581.0
7	69559118.0	79476132.0	0	0	nan	1863.0
7	79476132.0	158812247	0	0	nan	19708.0
8	151222	146264218	0.4185	0.0894	0.2463	43200.0
8	151222	73207720.0	0.7527	0.1052	0.4646	21930.0
8	151222	36679471.0	0.086	0.745	0.2644	13541.0
8	151222	18415347.0	-0.0778	0.7489	0.243	7762.0
8	151222	9283285.0	0	0	nan	3867.0
8	9283285.0	18415347.0	0.6291	0.059	0.3331	3895.0
8	9283285.0	13849316.0	-0.1257	0.571	0.2218	1796.0
8	9283285.0	11566301.0	-1.251	0.395	1.4708	1022.0
8	9283285.0	10424793.0	0	0	nan	581.0
8	10424793.0	11566301.0	0	0	nan	441.0
8	11566301.0	13849316.0	-0.0211	0.9384	0.2731	774.0
8	11566301.0	12707809.0	0	0	nan	141.0
8	12707809.0	13849316.0	0.414	0.2851	0.3873	633.0
8	12707809.0	13278563.0	0	0	nan	310.0
8	13278563.0	13849316.0	1.106	0.2125	0.8872	323.0
8	13278563.0	13563940.0	0	0	nan	142.0
8	13563940.0	13849316.0	0.9127	0.0003	0.2521	181.0
8	13849316.0	18415347.0	1.1396	0.1266	0.746	2099.0
8	13849316.0	16132332.0	0.6342	0.2532	0.555	1137.0
8	13849316.0	14990824.0	0	0	nan	509.0
8	14990824.0	16132332.0	-0.0318	0.9331	0.3786	628.0
8	14990824.0	15561578.0	-0.0761	0.8922	0.5614	303.0
8	14990824.0	15276201.0	0	0	nan	171.0
8	15276201.0	15561578.0	0	0	nan	132.0
8	15561578.0	16132332.0	0	0	nan	325.0
8	16132332.0	18415347.0	0	0	nan	962.0
8	18415347.0	36679471.0	0	0	nan	5779.0
8	36679471.0	73207720.0	0	0	nan	8389.0
8	73207720.0	146264218	0.2707	0.3434	0.2857	21270.0
8	73207720.0	109735969.0	0.5835	0.1854	0.4406	10303.0
8	73207720.0	91471845.0	1.7072	0.1804	1.2744	4944.0
8	73207720.0	82339783.0	4.1903	0.6143	8.3148	2607.0
8	73207720.0	77773752.0	1.0755	0.0002	0.2848	1384.0
8	73207720.0	75490736.0	1.2073	0.0004	0.341	801.0
8	73207720.0	74349228.0	0.8461	0.5686	1.4842	433.0
8	73207720.0	73778474.0	0	0	nan	195.0
8	73778474.0	74349228.0	0	0	nan	238.0
8	74349228.0	75490736.0	1.0366	5.4937e-05	0.257	368.0
8	74349228.0	74919982.0	0	0	nan	202.0
8	74919982.0	75490736.0	1.7713	0.1254	1.1557	166.0
8	74919982.0	75205359.0	0	0	nan	46.0
8	75205359.0	75490736.0	0	0	nan	120.0
8	75490736.0	77773752.0	0.935	0.0604	0.4979	583.0
8	75490736.0	76632244.0	0	0	nan	298.0
8	76632244.0	77773752.0	0.2623	0.6328	0.549	285.0
8	76632244.0	77202998.0	1.7285	5.1487e-05	0.4269	154.0
8	76632244.0	76917621.0	2.2672	0.0002	0.6138	103.0
8	76917621.0	77202998.0	0.9012	9.8106e-05	0.2314	51.0
8	77202998.0	77773752.0	0	0	nan	131.0
8	77773752.0	82339783.0	0	0	nan	1223.0
8	82339783.0	91471845.0	0	0	nan	2337.0
8	91471845.0	109735969.0	0	0	nan	5359.0
8	109735969.0	146264218	0.0609	0.8563	0.3366	10967.0
8	109735969.0	128000094.0	0.2137	0.5258	0.3368	5042.0
8	109735969.0	118868032.0	0.5188	0.0336	0.2442	2199.0
8	109735969.0	114302001.0	0	0	nan	1018.0
8	114302001.0	118868032.0	0.2361	0.125	0.1539	1181.0
8	114302001.0	116585017.0	0.4901	0.0442	0.2435	615.0
8	114302001.0	115443509.0	5.3124	0.5114	8.091	357.0
8	114302001.0	114872755.0	3.8772	0.2086	3.0833	150.0
8	114302001.0	114587378.0	0	0	nan	53.0
8	114587378.0	114872755.0	0	0	nan	97.0
8	114872755.0	115443509.0	0	0	nan	207.0
8	115443509.0	116585017.0	-0.0879	0.6583	0.1987	258.0
8	115443509.0	116014263.0	-0.0531	0.7346	0.1566	160.0
8	115443509.0	115728886.0	0.4404	0.008	0.166	70.0
8	115728886.0	116014263.0	-0.0704	0.6858	0.174	90.0
8	116014263.0	116585017.0	0	0	nan	98.0
8	116585017.0	118868032.0	0	0	nan	566.0
8	118868032.0	128000094.0	0	0	nan	2843.0
8	128000094.0	146264218	-0.4746	0.4627	0.6462	5925.0
8	128000094.0	137132156.0	0	0	nan	3512.0
8	137132156.0	146264218	0.0886	0.8339	0.4226	2413.0
8	137132156.0	141698187.0	0	0	nan	1719.0
8	141698187.0	146264218	0.495	0.0019	0.1592	694.0
8	141698187.0	143981203.0	0	0	nan	489.0
8	143981203.0	146264218	0.5635	0.2359	0.4754	205.0
8	143981203.0	145122711.0	0.5178	0.0042	0.1808	114.0
8	143981203.0	144551957.0	0	0	nan	71.0
8	144551957.0	145122711.0	0.5204	0.8092	2.1554	43.0
8	144551957.0	144837334.0	0	0	nan	15.0
8	144837334.0	145122711.0	0	0	nan	28.0
8	145122711.0	146264218	0	0	nan	91.0
9	30910	139999801	0.9357	0.0946	0.5598	34819.0
9	30910	70015355.0	0.4199	0.2453	0.3614	13502.0
9	30910	35023133.0	0.3093	0.4072	0.3732	12443.0
9	30910	17527022.0	0.017	0.9623	0.3592	6968.0
9	30910	8778966.0	0	0	nan	3819.0
9	8778966.0	17527022.0	0.6543	0.0558	0.3422	3149.0
9	8778966.0	13152994.0	0.5923	0.322	0.5981	1572.0
9	8778966.0	10965980.0	0	0	nan	834.0
9	10965980.0	13152994.0	0.7445	0.0769	0.4209	738.0
9	10965980.0	12059487.0	0.4756	0.0004	0.1333	355.0
9	10965980.0	11512734.0	0.5583	6.444e-06	0.1238	213.0
9	10965980.0	11239357.0	0.9931	0.0312	0.4608	121.0
9	11239357.0	11512734.0	0	0	nan	92.0
9	11512734.0	12059487.0	0	0	nan	142.0
9	12059487.0	13152994.0	0	0	nan	383.0
9	13152994.0	17527022.0	0.7328	0.0052	0.262	1577.0
9	13152994.0	15340008.0	0	0	nan	791.0
9	15340008.0	17527022.0	0.7211	0.142	0.491	786.0
9	15340008.0	16433515.0	0.5808	0.0405	0.2835	399.0
9	15340008.0	15886762.0	0	0	nan	141.0
9	15886762.0	16433515.0	-0.0371	0.8927	0.2748	258.0
