chromosome 	 region_start 	 region_end 	 correlation 	 pvalue 	 std_err 	 SNPs 
3	36044	99679351.0	0.0753	0.7599	0.2465	29170.0
3	36044	49857698.0	-0.2367	0.5788	0.4263	16308.0
3	36044	24946871.0	-0.4371	0.203	0.3434	8967.0
3	36044	12491458.0	-0.86	0.2136	0.6914	4877.0
3	36044	6263751.0	0	0	nan	2480.0
3	6263751.0	12491458.0	0.0248	0.9409	0.3347	2397.0
3	6263751.0	9377605.0	0.5356	0.077	0.3029	1333.0
3	6263751.0	7820678.0	0	0	nan	646.0
3	7820678.0	9377605.0	0.5394	0.0234	0.2379	687.0
3	7820678.0	8599142.0	0	0	nan	367.0
3	8599142.0	9377605.0	0.2433	0.2682	0.2197	320.0
3	8599142.0	8988374.0	0	0	nan	147.0
3	8988374.0	9377605.0	0	0	nan	173.0
3	9377605.0	12491458.0	0	0	nan	1064.0
3	12491458.0	24946871.0	-0.0356	0.9058	0.3006	4090.0
3	12491458.0	18719165.0	0.3921	0.4719	0.545	1947.0
3	12491458.0	15605312.0	0	0	nan	995.0
3	15605312.0	18719165.0	-0.3189	0.2584	0.2822	952.0
3	15605312.0	17162239.0	0.202	0.3584	0.22	603.0
3	15605312.0	16383776.0	0.1269	0.5106	0.1929	296.0
3	15605312.0	15994544.0	0	0	nan	111.0
3	15994544.0	16383776.0	0	0	nan	185.0
3	16383776.0	17162239.0	0.5031	0.5245	0.7906	307.0
3	16383776.0	16773008.0	0.7811	0.6918	1.9707	175.0
3	16773008.0	17162239.0	0	0	nan	132.0
3	17162239.0	18719165.0	0	0	nan	349.0
3	18719165.0	24946871.0	-0.3833	0.246	0.3304	2143.0
3	18719165.0	21833018.0	0.3247	0.8305	1.5172	1025.0
3	18719165.0	20276092.0	-0.0956	0.5303	0.1524	355.0
3	18719165.0	19497629.0	-0.3148	0.1489	0.2181	117.0
3	18719165.0	19108397.0	0	0	nan	62.0
3	19108397.0	19497629.0	0.6604	0.0466	0.3318	55.0
3	19497629.0	20276092.0	0	0	nan	238.0
3	20276092.0	21833018.0	0	0	nan	670.0
3	21833018.0	24946871.0	-1.3633	0.1331	0.9078	1118.0
3	21833018.0	23389945.0	-2.3211	0.626	4.762	594.0
3	21833018.0	22611482.0	-0.7419	0.4396	0.9599	352.0
3	21833018.0	22222250.0	0	0	nan	193.0
3	22222250.0	22611482.0	0.0576	0.9153	0.5415	159.0
3	22611482.0	23389945.0	0	0	nan	242.0
3	23389945.0	24946871.0	-1.4884	0.2706	1.3511	524.0
3	23389945.0	24168408.0	-0.4595	0.4895	0.6648	227.0
3	23389945.0	23779177.0	1.2543	0.0051	0.4481	95.0
3	23779177.0	24168408.0	0	0	nan	132.0
3	24168408.0	24946871.0	0	0	nan	297.0
3	24946871.0	49857698.0	0	0	nan	7341.0
3	49857698.0	99679351.0	0.3184	0.2581	0.2815	12862.0
3	49857698.0	74768525.0	0.2944	0.302	0.2852	8406.0
3	49857698.0	62313112.0	0.4103	0.1069	0.2545	4369.0
3	49857698.0	56085405.0	0.7478	0.0021	0.243	1917.0
3	49857698.0	52971552.0	0	0	nan	751.0
3	52971552.0	56085405.0	-0.3055	0.342	0.3214	1166.0
3	52971552.0	54528479.0	0.2767	0.3909	0.3225	520.0
3	52971552.0	53750016.0	-0.0322	0.8485	0.1683	234.0
3	52971552.0	53360784.0	-0.1737	0.4499	0.23	125.0
3	53360784.0	53750016.0	-0.4076	0.0113	0.1609	109.0
3	53750016.0	54528479.0	0	0	nan	286.0
3	54528479.0	56085405.0	-0.8693	0.0514	0.4462	646.0
3	54528479.0	55306942.0	-0.9285	0.4988	1.3728	358.0
3	54528479.0	54917711.0	-1.2047	0.0264	0.5426	129.0
3	54917711.0	55306942.0	0	0	nan	229.0
3	55306942.0	56085405.0	0	0	nan	288.0
3	56085405.0	62313112.0	0.0844	0.9099	0.7462	2452.0
3	56085405.0	59199259.0	-0.1343	0.6794	0.325	968.0
3	56085405.0	57642332.0	0.7682	0.0717	0.4266	539.0
3	56085405.0	56863869.0	-0.1345	0.5211	0.2096	273.0
3	56085405.0	56474637.0	-0.1041	0.5858	0.1911	139.0
3	56474637.0	56863869.0	0	0	nan	134.0
3	56863869.0	57642332.0	0	0	nan	266.0
3	57642332.0	59199259.0	-1.586	0.0413	0.7774	429.0
3	57642332.0	58420796.0	0	0	nan	284.0
3	58420796.0	59199259.0	-2.1153	9.2303e-07	0.431	145.0
3	58420796.0	58810028.0	0	0	nan	98.0
3	58810028.0	59199259.0	-1.7128	2.9101e-08	0.3088	47.0
3	59199259.0	62313112.0	0	0	nan	1484.0
3	62313112.0	74768525.0	0	0	nan	4037.0
3	74768525.0	99679351.0	1.4121	0.4553	1.8912	4456.0
3	74768525.0	87223938.0	0	0	nan	2872.0
3	87223938.0	99679351.0	0	0	nan	1584.0
3	99679351.0	199322659	0	0	nan	28243.0
4	59713	191184445	1.7236	0.3457	1.8279	49895.0
4	59713	95622079.0	0.8569	0.4175	1.057	25486.0
4	59713	47840896.0	-0.1063	0.9144	0.9896	13798.0
4	59713	23950305.0	0	0	nan	7244.0
4	23950305.0	47840896.0	0	0	nan	6554.0
4	47840896.0	95622079.0	0	0	nan	11688.0
4	95622079.0	191184445	0	0	nan	24409.0
5	89344	179998061	0	0	nan	53299.0
6	94609	169999770	-0.8855	0.6744	2.108	50108.0
6	94609	85047189.0	0	0	nan	23959.0
6	85047189.0	169999770	-0.2315	0.5732	0.4109	26149.0
6	85047189.0	127523480.0	0	0	nan	12119.0
6	127523480.0	169999770	-0.5988	0.2651	0.5373	14030.0
6	127523480.0	148761625.0	-1.4158	0.2577	1.2507	5978.0
6	127523480.0	138142553.0	0	0	nan	3001.0
6	138142553.0	148761625.0	-0.5316	0.2571	0.469	2977.0
6	138142553.0	143452089.0	-0.4446	0.3815	0.5079	1324.0
6	138142553.0	140797321.0	-0.3455	0.462	0.4697	706.0
6	138142553.0	139469937.0	0	0	nan	342.0
6	139469937.0	140797321.0	-0.0558	0.923	0.577	364.0
6	139469937.0	140133629.0	0	0	nan	197.0
6	140133629.0	140797321.0	-0.3991	0.2348	0.3359	167.0
6	140133629.0	140465475.0	-0.3156	0.3998	0.3748	117.0
6	140465475.0	140797321.0	-1.2938	0.9069	11.0683	50.0
6	140797321.0	143452089.0	0.6182	0.5171	0.9543	618.0
6	140797321.0	142124705.0	0	0	nan	265.0
6	142124705.0	143452089.0	0	0	nan	353.0
6	143452089.0	148761625.0	-0.8477	0.2483	0.7342	1653.0
6	143452089.0	146106857.0	-0.849	0.2807	0.787	854.0
6	143452089.0	144779473.0	0	0	nan	430.0
6	144779473.0	146106857.0	-0.3281	0.4136	0.4013	424.0
6	144779473.0	145443165.0	0	0	nan	227.0
6	145443165.0	146106857.0	-0.0479	0.8057	0.1948	197.0
6	145443165.0	145775011.0	-0.1411	0.8667	0.8407	125.0
6	145775011.0	146106857.0	-1.2452	3.6786e-06	0.269	72.0
6	146106857.0	148761625.0	-1.1747	0.366	1.2993	799.0
6	146106857.0	147434241.0	0	0	nan	324.0
6	147434241.0	148761625.0	-0.6472	0.0885	0.38	475.0
6	147434241.0	148097933.0	0	0	nan	181.0
6	148097933.0	148761625.0	0.0016	0.9949	0.2528	294.0
6	148761625.0	169999770	0	0	nan	8052.0
7	140018	158812247	-0.6425	0.3812	0.7337	43539.0
7	140018	79476132.0	0.2484	0.6965	0.637	22997.0
7	140018	39808075.0	0.6494	0.3812	0.7417	13741.0
7	140018	19974047.0	-0.2859	0.5837	0.5219	6043.0
7	140018	10057033.0	0	0	nan	2447.0
7	10057033.0	19974047.0	-0.0396	0.9192	0.3903	3596.0
7	10057033.0	15015540.0	-0.8345	0.1954	0.6445	1877.0
7	10057033.0	12536287.0	-0.0485	0.9069	0.4143	1031.0
7	10057033.0	11296660.0	0	0	nan	404.0
7	11296660.0	12536287.0	-0.2855	0.3699	0.3184	627.0
7	11296660.0	11916474.0	0	0	nan	312.0
7	11916474.0	12536287.0	-0.9321	0.2052	0.7357	315.0
7	11916474.0	12226381.0	0	0	nan	154.0
7	12226381.0	12536287.0	0	0	nan	161.0
7	12536287.0	15015540.0	0	0	nan	846.0
7	15015540.0	19974047.0	0.8643	0.4692	1.1941	1719.0
7	15015540.0	17494794.0	0	0	nan	958.0
7	17494794.0	19974047.0	-0.1828	0.3422	0.1925	761.0
7	17494794.0	18734421.0	0	0	nan	358.0
7	18734421.0	19974047.0	-0.0095	0.9601	0.1892	403.0
7	19974047.0	39808075.0	0	0	nan	7698.0
7	39808075.0	79476132.0	0	0	nan	9256.0
7	79476132.0	158812247	0	0	nan	20542.0
8	151222	146264218	0	0	nan	44899.0
9	30910	139999801	-0.0277	0.9683	0.6973	35995.0
9	30910	70015355.0	0	0	nan	13852.0
9	70015355.0	139999801	1.0339	0.3114	1.0213	22143.0
9	70015355.0	105007578.0	1.3923	0.4198	1.7257	11588.0
9	70015355.0	87511467.0	0.4198	0.3666	0.465	5810.0
9	70015355.0	78763411.0	0.128	0.6988	0.3308	2936.0
9	70015355.0	74389383.0	1.1911	0.1402	0.8075	1566.0
9	70015355.0	72202369.0	0.9924	0.0414	0.4865	740.0
9	70015355.0	71108862.0	0	0	nan	371.0
9	71108862.0	72202369.0	1.1834	0.0577	0.6236	369.0
9	71108862.0	71655616.0	0	0	nan	176.0
9	71655616.0	72202369.0	0.9407	0.0648	0.5094	193.0
9	71655616.0	71928993.0	0.8756	0.1799	0.6529	125.0
9	71928993.0	72202369.0	1.6053	0.0006	0.467	68.0
9	72202369.0	74389383.0	0	0	nan	826.0
9	74389383.0	78763411.0	-0.4953	0.1688	0.3599	1370.0
9	74389383.0	76576397.0	-0.0767	0.6853	0.1892	584.0
9	74389383.0	75482890.0	-0.1803	0.2675	0.1626	329.0
9	74389383.0	74936137.0	0	0	nan	182.0
9	74936137.0	75482890.0	0.2333	0.3997	0.277	147.0
9	74936137.0	75209514.0	0	0	nan	87.0
9	75209514.0	75482890.0	-0.0432	0.7977	0.1684	60.0
9	75482890.0	76576397.0	-0.0092	0.9599	0.183	255.0
9	76576397.0	78763411.0	0	0	nan	786.0
9	78763411.0	87511467.0	1.6423	0.6013	3.1432	2874.0
9	78763411.0	83137439.0	0	0	nan	1479.0
9	83137439.0	87511467.0	0	0	nan	1395.0
9	87511467.0	105007578.0	0	0	nan	5778.0
9	105007578.0	139999801	0	0	nan	10555.0
10	88481	135284978	0	0	nan	44148.0
11	188510	134445626	0.6168	0.4188	0.7629	41721.0
11	188510	67317068.0	-0.1208	0.8219	0.5366	19363.0
11	188510	33752789.0	0	0	nan	11144.0
11	33752789.0	67317068.0	1.2209	0.7623	4.0363	8219.0
11	33752789.0	50534929.0	0	0	nan	4870.0
11	50534929.0	67317068.0	0	0	nan	3349.0
11	67317068.0	134445626	0	0	nan	22358.0
12	61880	132288757	0	0	nan	39482.0
13	18045562	114109501	0	0	nan	31181.0
14	18206177	106356482	0	0	nan	26219.0
15	18294933	99999706	-0.2775	0.7388	0.8322	23285.0
15	18294933	59147319.0	-0.0966	0.8619	0.5553	10919.0
15	18294933	38721126.0	0	0	nan	4595.0
15	38721126.0	59147319.0	0.5086	0.4376	0.6552	6324.0
15	38721126.0	48934223.0	-0.7406	0.1364	0.4973	2649.0
15	38721126.0	43827675.0	0	0	nan	1091.0
15	43827675.0	48934223.0	-0.6733	0.0591	0.3567	1558.0
15	43827675.0	46380949.0	-0.0337	0.9061	0.2852	822.0
15	43827675.0	45104312.0	0	0	nan	393.0
15	45104312.0	46380949.0	0	0	nan	429.0
15	46380949.0	48934223.0	-3.972	0.2453	3.4184	736.0
15	46380949.0	47657586.0	-3.1744	0.2431	2.7194	333.0
15	46380949.0	47019268.0	-1.7106	0.114	1.0824	186.0
15	46380949.0	46700109.0	-1.0861	2.189e-06	0.2294	83.0
15	46700109.0	47019268.0	-0.6326	0.3559	0.6852	103.0
15	47019268.0	47657586.0	0	0	nan	147.0
15	47657586.0	48934223.0	0	0	nan	403.0
15	48934223.0	59147319.0	0	0	nan	3675.0
15	59147319.0	99999706	0	0	nan	12366.0
16	26671	88700197	-0.7854	0.1371	0.5283	22295.0
16	26671	44363434.0	-0.1776	0.751	0.5598	8398.0
16	26671	22195053.0	0	0	nan	6196.0
16	22195053.0	44363434.0	0	0	nan	2202.0
16	44363434.0	88700197	-1.3387	0.3311	1.3773	13897.0
16	44363434.0	66531816.0	0	0	nan	5957.0
16	66531816.0	88700197	0	0	nan	7940.0
17	3587	78653169	0	0	nan	18395.0
18	59836	76116152	0	0	nan	22883.0
19	211912	63785948	0	0	nan	10362.0
20	9795	62382907	-0.4306	0.3798	0.4903	19843.0
20	9795	31196351.0	0	0	nan	10334.0
20	31196351.0	62382907	-0.4441	0.2331	0.3724	9509.0
20	31196351.0	46789629.0	0	0	nan	4792.0
20	46789629.0	62382907	-0.066	0.7936	0.2524	4717.0
20	46789629.0	54586268.0	-0.133	0.5385	0.2162	2494.0
20	46789629.0	50687949.0	-0.4595	0.062	0.2462	1187.0
20	46789629.0	48738789.0	0	0	nan	597.0
20	48738789.0	50687949.0	-1.3708	0.0616	0.7335	590.0
20	48738789.0	49713369.0	0	0	nan	298.0
20	49713369.0	50687949.0	-0.9834	0.1823	0.7373	292.0
20	49713369.0	50200659.0	0	0	nan	147.0
20	50200659.0	50687949.0	0	0	nan	145.0
20	50687949.0	54586268.0	0.2094	0.4223	0.2609	1307.0
20	50687949.0	52637109.0	0	0	nan	618.0
20	52637109.0	54586268.0	1.6229	0.1514	1.1312	689.0
20	52637109.0	53611689.0	0	0	nan	303.0
20	53611689.0	54586268.0	0	0	nan	386.0
20	54586268.0	62382907	0.1879	0.6604	0.4276	2223.0
20	54586268.0	58484588.0	1.0037	0.1262	0.6564	1320.0
20	54586268.0	56535428.0	0	0	nan	699.0
20	56535428.0	58484588.0	0.1059	0.6595	0.2404	621.0
20	56535428.0	57510008.0	-1.0591	0.1956	0.8184	286.0
20	56535428.0	57022718.0	0	0	nan	155.0
20	57022718.0	57510008.0	-1.5216	0.0403	0.742	131.0
20	57510008.0	58484588.0	0.7842	0.0778	0.4447	335.0
20	57510008.0	57997298.0	0	0	nan	109.0
20	57997298.0	58484588.0	-0.6194	0.4616	0.8415	226.0
20	58484588.0	62382907	-1.5046	0.1255	0.982	903.0
20	58484588.0	60433748.0	0	0	nan	627.0
20	60433748.0	62382907	0.6393	0.5329	1.0253	276.0
20	60433748.0	61408328.0	0	0	nan	110.0
20	61408328.0	62382907	-0.0447	0.7408	0.135	166.0
20	61408328.0	61895618.0	0	0	nan	86.0
20	61895618.0	62382907	-0.3731	0.6089	0.7293	80.0
21	13517135	46915057	0	0	nan	10782.0
22	14884399	49565872	-1.002	0.0238	0.4433	9664.0
22	14884399	32225135.0	-0.4802	0.0305	0.2219	4842.0
22	14884399	23554767.0	-0.5005	0.0045	0.176	1820.0
22	14884399	19219583.0	-0.1489	0.5662	0.2596	934.0
22	14884399	17051991.0	0	0	nan	419.0
22	17051991.0	19219583.0	0.1585	0.6512	0.3507	515.0
22	17051991.0	18135787.0	-0.1797	0.6321	0.3753	293.0
22	17051991.0	17593889.0	0	0	nan	108.0
22	17593889.0	18135787.0	0.4969	0.2373	0.4205	185.0
22	17593889.0	17864838.0	0	0	nan	127.0
22	17864838.0	18135787.0	0	0	nan	58.0
22	18135787.0	19219583.0	0.6249	0.8112	2.6163	222.0
22	18135787.0	18677685.0	0.4776	0.2604	0.4243	159.0
22	18135787.0	18406736.0	0.7842	0.6514	1.7358	105.0
22	18406736.0	18677685.0	0	0	nan	54.0
22	18677685.0	19219583.0	0	0	nan	63.0
22	19219583.0	23554767.0	-0.6571	0.0005	0.1886	886.0
22	19219583.0	21387175.0	-0.9025	0.2556	0.7938	377.0
22	19219583.0	20303379.0	0	0	nan	195.0
22	20303379.0	21387175.0	0	0	nan	182.0
22	21387175.0	23554767.0	-0.7065	0.0063	0.2586	509.0
22	21387175.0	22470971.0	-0.5345	0.1608	0.3811	245.0
22	21387175.0	21929073.0	-0.3515	0.1803	0.2624	119.0
22	21387175.0	21658124.0	0	0	nan	30.0
22	21658124.0	21929073.0	0	0	nan	89.0
22	21929073.0	22470971.0	0	0	nan	126.0
22	22470971.0	23554767.0	-2.7773	0.6111	5.462	264.0
22	22470971.0	23012869.0	-2.1991	0.2961	2.1046	155.0
22	22470971.0	22741920.0	0	0	nan	82.0
22	22741920.0	23012869.0	-2.1745	6.338e-05	0.5437	73.0
22	23012869.0	23554767.0	0	0	nan	109.0
22	23554767.0	32225135.0	-0.5284	0.3274	0.5395	3022.0
22	23554767.0	27889951.0	0	0	nan	1520.0
22	27889951.0	32225135.0	-0.3181	0.5028	0.4747	1502.0
22	27889951.0	30057543.0	0.3743	0.3713	0.4186	676.0
22	27889951.0	28973747.0	0	0	nan	312.0
22	28973747.0	30057543.0	-1.0363	0.0531	0.5358	364.0
22	28973747.0	29515645.0	0	0	nan	207.0
22	29515645.0	30057543.0	0	0	nan	157.0
22	30057543.0	32225135.0	0	0	nan	826.0
22	32225135.0	49565872	0	0	nan	4822.0
