chromosome 	 region_start 	 region_end 	 correlation 	 pvalue 	 std_err 	 SNPs 
3	7820678.0	8209910.0	0	0	nan	201.0
3	8209910.0	8599142.0	-0.2522	0.2136	0.2028	183.0
3	8599142.0	9377605.0	0	0	nan	314.0
3	9377605.0	12491458.0	0	0	nan	1052.0
3	12491458.0	24946871.0	-1.0754	0.1462	0.7401	4016.0
3	12491458.0	18719165.0	-0.7084	0.4426	0.9225	1941.0
3	12491458.0	15605312.0	0	0	nan	1007.0
3	15605312.0	18719165.0	1.2311	0.3648	1.3584	934.0
3	15605312.0	17162239.0	0	0	nan	576.0
3	17162239.0	18719165.0	0	0	nan	358.0
3	18719165.0	24946871.0	0	0	nan	2075.0
3	24946871.0	49857698.0	-0.3595	0.2001	0.2806	7262.0
3	24946871.0	37402285.0	-0.6346	0.3599	0.6931	3815.0
3	24946871.0	31174578.0	-0.9325	0.5288	1.4806	2029.0
3	24946871.0	28060725.0	-0.9002	0.6277	1.8564	988.0
3	24946871.0	26503798.0	0	0	nan	525.0
3	26503798.0	28060725.0	0	0	nan	463.0
3	28060725.0	31174578.0	-1.1589	0.6791	2.8013	1041.0
3	28060725.0	29617652.0	0	0	nan	510.0
3	29617652.0	31174578.0	0	0	nan	531.0
3	31174578.0	37402285.0	-0.4695	0.4328	0.5985	1786.0
3	31174578.0	34288432.0	0.6176	0.5983	1.1724	815.0
3	31174578.0	32731505.0	0.0035	0.9949	0.5378	449.0
3	32731505.0	34288432.0	0.9779	0.1849	0.7375	366.0
3	32731505.0	33509969.0	0	0	nan	130.0
3	33509969.0	34288432.0	0	0	nan	236.0
3	34288432.0	37402285.0	-0.8125	0.0995	0.4932	971.0
3	34288432.0	35845359.0	0	0	nan	487.0
3	35845359.0	37402285.0	-0.2794	0.2586	0.2473	484.0
3	35845359.0	36623822.0	0	0	nan	265.0
3	36623822.0	37402285.0	-0.426	0.0345	0.2015	219.0
3	36623822.0	37013054.0	0.0231	0.9539	0.399	106.0
3	37013054.0	37402285.0	-0.9272	0.2021	0.7269	113.0
3	37402285.0	49857698.0	0.1239	0.638	0.2632	3447.0
3	37402285.0	43629992.0	0	0	nan	1879.0
3	43629992.0	49857698.0	0	0	nan	1568.0
3	49857698.0	99679351.0	0.6725	0.038	0.3241	12835.0
3	49857698.0	74768525.0	0.4701	0.0634	0.2532	8367.0
3	49857698.0	62313112.0	0.2979	0.1234	0.1934	4314.0
3	49857698.0	56085405.0	0.2937	0.0597	0.1559	1843.0
3	49857698.0	52971552.0	0.4671	0.2088	0.3716	732.0
3	49857698.0	51414625.0	0	0	nan	397.0
3	51414625.0	52971552.0	0.3211	0.1193	0.2061	335.0
3	51414625.0	52193089.0	0	0	nan	92.0
3	52193089.0	52971552.0	0	0	nan	243.0
3	52971552.0	56085405.0	-0.1824	0.4173	0.225	1111.0
3	52971552.0	54528479.0	0.1807	0.3193	0.1815	470.0
3	52971552.0	53750016.0	-0.0854	0.8575	0.4756	219.0
3	52971552.0	53360784.0	-0.4423	8.7461e-07	0.0899	123.0
3	53360784.0	53750016.0	0	0	nan	96.0
3	53750016.0	54528479.0	0	0	nan	251.0
3	54528479.0	56085405.0	0	0	nan	641.0
3	56085405.0	62313112.0	0	0	nan	2471.0
3	62313112.0	74768525.0	0	0	nan	4053.0
3	74768525.0	99679351.0	1.2457	0.1252	0.8124	4468.0
3	74768525.0	87223938.0	1.4782	0.0468	0.7436	2842.0
3	74768525.0	80996232.0	2.2825	0.3521	2.453	1321.0
3	74768525.0	77882379.0	2.5138	0.0437	1.2465	641.0
3	74768525.0	76325452.0	1.1257	1.0638e-06	0.2307	207.0
3	74768525.0	75546989.0	1.4306	1.2866e-45	0.1009	133.0
3	74768525.0	75157757.0	1.3653	0.0002	0.3689	80.0
3	75157757.0	75546989.0	0	0	nan	53.0
3	75546989.0	76325452.0	0	0	nan	74.0
3	76325452.0	77882379.0	0	0	nan	434.0
3	77882379.0	80996232.0	0	0	nan	680.0
3	80996232.0	87223938.0	0.5656	0.0171	0.2371	1521.0
3	80996232.0	84110085.0	0.8958	0.0084	0.3399	744.0
3	80996232.0	82553159.0	0.9237	0.0112	0.364	403.0
3	80996232.0	81774696.0	1.4568	0.0052	0.5215	201.0
3	80996232.0	81385464.0	0	0	nan	108.0
3	81385464.0	81774696.0	1.5569	4.3245e-07	0.308	93.0
3	81774696.0	82553159.0	0.3765	1.3495e-08	0.0663	202.0
3	81774696.0	82163928.0	0.5325	0.0026	0.1771	116.0
3	82163928.0	82553159.0	0	0	nan	86.0
3	82553159.0	84110085.0	0	0	nan	341.0
3	84110085.0	87223938.0	0.2367	0.3694	0.2637	777.0
3	84110085.0	85667012.0	0.7152	0.0336	0.3365	393.0
3	84110085.0	84888549.0	0	0	nan	189.0
3	84888549.0	85667012.0	0	0	nan	204.0
3	85667012.0	87223938.0	-0.7789	0.6981	2.0077	384.0
3	85667012.0	86445475.0	-0.1598	0.7161	0.4393	196.0
3	85667012.0	86056244.0	0.2421	0.8891	1.736	101.0
3	86056244.0	86445475.0	-0.2268	0.8176	0.9833	95.0
3	86445475.0	87223938.0	0	0	nan	188.0
3	87223938.0	99679351.0	0	0	nan	1626.0
3	99679351.0	199322659	0.2517	0.3186	0.2524	28307.0
3	99679351.0	149501005.0	-0.1826	0.4597	0.2469	14905.0
3	99679351.0	124590178.0	-0.0047	0.9856	0.2578	7530.0
3	124590178.0	149501005.0	-0.578	0.2607	0.5139	7375.0
3	124590178.0	137045592.0	-0.6819	0.1421	0.4645	3853.0
3	124590178.0	130817885.0	-0.378	0.3125	0.3743	1860.0
3	124590178.0	127704032.0	0	0	nan	1024.0
3	127704032.0	130817885.0	-0.7523	0.0305	0.3477	836.0
3	127704032.0	129260959.0	-3.7567	0.359	4.0954	496.0
3	127704032.0	128482496.0	0	0	nan	279.0
3	128482496.0	129260959.0	0	0	nan	217.0
3	129260959.0	130817885.0	-0.0411	0.6919	0.1036	340.0
3	129260959.0	130039422.0	-0.3901	5.4455e-05	0.0967	206.0
3	129260959.0	129650191.0	0.0592	0.9211	0.5979	110.0
3	129650191.0	130039422.0	-0.2595	0.0671	0.1417	96.0
3	130039422.0	130817885.0	0	0	nan	134.0
3	130817885.0	137045592.0	0	0	nan	1993.0
3	137045592.0	149501005.0	0	0	nan	3522.0
3	149501005.0	199322659	1.0392	0.1309	0.688	13402.0
3	149501005.0	174411832.0	0	0	nan	6993.0
3	174411832.0	199322659	1.7161	0.0776	0.9725	6409.0
3	174411832.0	186867246.0	0	0	nan	3061.0
3	186867246.0	199322659	1.235	0.336	1.2836	3348.0
3	186867246.0	193094953.0	0.738	0.4122	0.9	1926.0
3	186867246.0	189981100.0	0	0	nan	953.0
3	189981100.0	193094953.0	0.8555	0.5835	1.5604	973.0
3	189981100.0	191538027.0	0	0	nan	458.0
3	191538027.0	193094953.0	0.9478	0.0027	0.3154	515.0
3	191538027.0	192316490.0	0.6202	0.0914	0.3675	270.0
3	191538027.0	191927259.0	0	0	nan	137.0
3	191927259.0	192316490.0	0.885	0.0119	0.3519	133.0
3	192316490.0	193094953.0	2.1212	0.5078	3.2027	245.0
3	192316490.0	192705722.0	0	0	nan	133.0
3	192705722.0	193094953.0	0	0	nan	112.0
3	193094953.0	199322659	0	0	nan	1422.0
4	59713	191184445	0.1696	0.8016	0.6751	51052.0
4	59713	95622079.0	0	0	nan	26024.0
4	95622079.0	191184445	0.9761	0.3013	0.9443	25028.0
4	95622079.0	143403262.0	0	0	nan	12725.0
4	143403262.0	191184445	0	0	nan	12303.0
5	89344	179998061	1.7302	0.0945	1.0347	53587.0
5	89344	90043702.0	1.2714	0.2491	1.1032	25884.0
5	89344	45066523.0	0	0	nan	13813.0
5	45066523.0	90043702.0	0	0	nan	12071.0
5	90043702.0	179998061	2.4076	0.2501	2.0933	27703.0
5	90043702.0	135020882.0	0	0	nan	13206.0
5	135020882.0	179998061	1.3237	0.125	0.8629	14497.0
5	135020882.0	157509472.0	2.5282	0.4815	3.5914	7668.0
5	135020882.0	146265177.0	0.7166	0.0479	0.3622	3633.0
5	135020882.0	140643030.0	0	0	nan	1659.0
5	140643030.0	146265177.0	0	0	nan	1974.0
5	146265177.0	157509472.0	0	0	nan	4035.0
5	157509472.0	179998061	0.1796	0.7249	0.5104	6829.0
5	157509472.0	168753767.0	0.5205	0.3756	0.5874	3533.0
5	157509472.0	163131620.0	0.069	0.8984	0.5402	1854.0
5	157509472.0	160320546.0	0	0	nan	1002.0
5	160320546.0	163131620.0	0	0	nan	853.0
5	163131620.0	168753767.0	0	0	nan	1679.0
5	168753767.0	179998061	0	0	nan	3296.0
6	94609	169999770	0.7278	0.1134	0.4597	49953.0
6	94609	85047189.0	0.5602	0.2698	0.5077	23874.0
6	94609	42570899.0	0	0	nan	12178.0
6	42570899.0	85047189.0	1.0714	0.0806	0.6132	11696.0
6	42570899.0	63809044.0	1.4434	0.2163	1.1673	5321.0
6	42570899.0	53189972.0	1.08	0.2826	1.0051	3331.0
6	42570899.0	47880436.0	1.578	0.0973	0.9516	1630.0
6	42570899.0	45225668.0	4.6478	0.3573	5.0487	692.0
6	42570899.0	43898284.0	0	0	nan	305.0
6	43898284.0	45225668.0	0	0	nan	387.0
6	45225668.0	47880436.0	0.9636	0.1755	0.7113	938.0
6	45225668.0	46553052.0	0	0	nan	392.0
6	46553052.0	47880436.0	0	0	nan	546.0
6	47880436.0	53189972.0	-0.1901	0.7427	0.5791	1701.0
6	47880436.0	50535204.0	0.273	0.1781	0.2027	702.0
6	47880436.0	49207820.0	0.6432	0.0009	0.193	357.0
6	47880436.0	48544128.0	0.8791	0.1434	0.6007	181.0
6	47880436.0	48212282.0	0.6117	0.4799	0.8659	106.0
6	48212282.0	48544128.0	0	0	nan	75.0
6	48544128.0	49207820.0	0	0	nan	176.0
6	49207820.0	50535204.0	0	0	nan	345.0
6	50535204.0	53189972.0	-1.068	0.0807	0.6114	999.0
6	50535204.0	51862588.0	0	0	nan	454.0
6	51862588.0	53189972.0	0	0	nan	545.0
6	53189972.0	63809044.0	0	0	nan	1990.0
6	63809044.0	85047189.0	0	0	nan	6375.0
6	85047189.0	169999770	0.9056	0.1853	0.6836	26079.0
6	85047189.0	127523480.0	0	0	nan	12241.0
6	127523480.0	169999770	0	0	nan	13838.0
7	140018	158812247	1.5614	0.604	3.01	43806.0
7	140018	79476132.0	1.1963	0.1688	0.8693	22903.0
7	140018	39808075.0	0.5951	0.1094	0.3717	13530.0
7	140018	19974047.0	0.277	0.5743	0.4932	6035.0
7	140018	10057033.0	0	0	nan	2549.0
7	10057033.0	19974047.0	-0.3048	0.6061	0.5911	3486.0
7	10057033.0	15015540.0	-0.9521	0.8939	7.1407	1844.0
7	10057033.0	12536287.0	0	0	nan	1049.0
7	12536287.0	15015540.0	0	0	nan	795.0
7	15015540.0	19974047.0	3.3574e-05	1.0	0.5637	1642.0
7	19974047.0	39808075.0	0.9643	0.1671	0.6979	7495.0
7	19974047.0	29891061.0	1.875	0.1644	1.3486	3897.0
7	19974047.0	24932554.0	0	0	nan	1957.0
7	24932554.0	29891061.0	0	0	nan	1940.0
7	29891061.0	39808075.0	0.4757	0.3974	0.5621	3598.0
7	29891061.0	34849568.0	0	0	nan	1719.0
7	34849568.0	39808075.0	0.7025	0.0118	0.2792	1879.0
7	34849568.0	37328822.0	0	0	nan	876.0
7	37328822.0	39808075.0	0.4537	0.0863	0.2645	1003.0
7	37328822.0	38568449.0	1.4398	0.8631	8.3473	579.0
7	37328822.0	37948636.0	0	0	nan	299.0
7	37948636.0	38568449.0	0	0	nan	280.0
7	38568449.0	39808075.0	0.6899	0.0069	0.2555	424.0
7	38568449.0	39188262.0	0.304	0.4325	0.3874	219.0
7	38568449.0	38878356.0	0	0	nan	112.0
7	38878356.0	39188262.0	0.112	0.281	0.1039	107.0
7	39188262.0	39808075.0	1.0232	0.0157	0.4236	205.0
7	39188262.0	39498169.0	-0.3532	0.3793	0.4018	153.0
7	39498169.0	39808075.0	1.8882	2.1672e-05	0.4446	52.0
7	39808075.0	79476132.0	0	0	nan	9373.0
7	79476132.0	158812247	0	0	nan	20903.0
8	151222	146264218	-0.2508	0.2155	0.2025	45168.0
8	151222	73207720.0	-0.386	0.1921	0.2959	22991.0
8	151222	36679471.0	-0.2844	0.2341	0.239	14155.0
8	151222	18415347.0	-0.5886	0.0422	0.2897	8113.0
8	151222	9283285.0	0.3218	0.3633	0.354	4068.0
8	151222	4717254.0	0	0	nan	2240.0
8	4717254.0	9283285.0	0.5076	0.0703	0.2804	1828.0
8	4717254.0	7000270.0	0	0	nan	1262.0
8	7000270.0	9283285.0	0	0	nan	566.0
8	9283285.0	18415347.0	-1.2243	0.0048	0.4338	4045.0
8	9283285.0	13849316.0	-1.475	0.0173	0.6199	1844.0
8	9283285.0	11566301.0	-1.6165	0.0016	0.5125	1038.0
8	9283285.0	10424793.0	-1.3036	0.0086	0.4964	586.0
8	9283285.0	9854039.0	-1.6922	0.0686	0.9294	242.0
8	9283285.0	9568662.0	-1.8488	0.1879	1.4039	134.0
8	9568662.0	9854039.0	-0.0619	0.9486	0.9607	108.0
8	9854039.0	10424793.0	-1.014	0.0325	0.4743	344.0
8	9854039.0	10139416.0	0	0	nan	145.0
8	10139416.0	10424793.0	-0.5792	0.0008	0.1729	199.0
8	10424793.0	11566301.0	0	0	nan	452.0
8	11566301.0	13849316.0	-1.0911	0.3243	1.1069	806.0
8	11566301.0	12707809.0	0	0	nan	162.0
8	12707809.0	13849316.0	-0.8042	0.1495	0.558	644.0
8	12707809.0	13278563.0	0	0	nan	318.0
8	13278563.0	13849316.0	0.4886	0.5364	0.7902	326.0
8	13278563.0	13563940.0	-0.1028	0.782	0.3717	144.0
8	13563940.0	13849316.0	0.2349	0.8577	1.3104	182.0
8	13849316.0	18415347.0	0	0	nan	2201.0
8	18415347.0	36679471.0	0.0783	0.8313	0.3674	6042.0
8	18415347.0	27547409.0	0.1778	0.5324	0.2847	3613.0
8	18415347.0	22981378.0	0	0	nan	1784.0
8	22981378.0	27547409.0	0.0565	0.7555	0.1814	1829.0
8	22981378.0	25264394.0	0	0	nan	771.0
8	25264394.0	27547409.0	0.1182	0.4202	0.1467	1058.0
8	25264394.0	26405902.0	-0.1591	0.3433	0.1678	446.0
8	25264394.0	25835148.0	0.0984	0.6687	0.23	231.0
8	25264394.0	25549771.0	0	0	nan	108.0
8	25549771.0	25835148.0	0	0	nan	123.0
8	25835148.0	26405902.0	-0.5774	0.0002	0.1569	215.0
8	25835148.0	26120525.0	0	0	nan	103.0
8	26120525.0	26405902.0	-0.3524	0.1651	0.2539	112.0
8	26405902.0	27547409.0	0.3593	0.1612	0.2564	612.0
8	26405902.0	26976656.0	0	0	nan	350.0
8	26976656.0	27547409.0	0.1359	0.5683	0.2382	262.0
8	26976656.0	27262033.0	0	0	nan	103.0
8	27262033.0	27547409.0	-0.227	0.5835	0.4141	159.0
8	27547409.0	36679471.0	0	0	nan	2429.0
8	36679471.0	73207720.0	0	0	nan	8836.0
8	73207720.0	146264218	-0.1845	0.6064	0.358	22177.0
8	73207720.0	109735969.0	-0.1067	0.7651	0.3573	10559.0
8	73207720.0	91471845.0	0	0	nan	5086.0
8	91471845.0	109735969.0	0.1921	0.5955	0.3618	5473.0
8	91471845.0	100603907.0	2.037	0.2804	1.887	2558.0
8	91471845.0	96037876.0	0.686	0.0649	0.3716	1145.0
8	91471845.0	93754861.0	0	0	nan	462.0
8	93754861.0	96037876.0	0.7182	0.0405	0.3505	683.0
8	93754861.0	94896369.0	-0.0161	0.9736	0.4869	255.0
8	93754861.0	94325615.0	0	0	nan	101.0
8	94325615.0	94896369.0	0.2398	0.3224	0.2423	154.0
8	94325615.0	94610992.0	0.1419	0.3431	0.1497	82.0
8	94610992.0	94896369.0	0.385	0.4096	0.467	72.0
8	94896369.0	96037876.0	0	0	nan	428.0
8	96037876.0	100603907.0	3.2564	0.4338	4.1607	1413.0
8	96037876.0	98320892.0	0.3707	0.5563	0.6301	745.0
8	96037876.0	97179384.0	0.1752	0.8047	0.7085	444.0
8	96037876.0	96608630.0	0	0	nan	225.0
8	96608630.0	97179384.0	0	0	nan	219.0
8	97179384.0	98320892.0	0	0	nan	301.0
8	98320892.0	100603907.0	0	0	nan	668.0
8	100603907.0	109735969.0	-0.4306	0.1326	0.2863	2915.0
8	100603907.0	105169938.0	-0.4897	0.1018	0.2993	1303.0
8	100603907.0	102886923.0	-0.2447	0.4931	0.3571	651.0
8	100603907.0	101745415.0	0.144	0.6346	0.3029	322.0
8	100603907.0	101174661.0	0	0	nan	150.0
8	101174661.0	101745415.0	0	0	nan	172.0
8	101745415.0	102886923.0	-0.3404	0.3992	0.4037	329.0
8	101745415.0	102316169.0	-0.1622	0.6939	0.4121	127.0
8	101745415.0	102030792.0	0.3248	0.7425	0.9886	77.0
8	102030792.0	102316169.0	0	0	nan	50.0
8	102316169.0	102886923.0	0	0	nan	202.0
