chromosome 	 region_start 	 region_end 	 correlation 	 pvalue 	 std_err 	 SNPs 
2	68254867.0	75838107.0	-0.6649	0.0995	0.4036	2121.0
2	68254867.0	72046487.0	-1.1744	0.1327	0.781	1168.0
2	68254867.0	70150677.0	-0.4866	0.3835	0.5584	619.0
2	68254867.0	69202772.0	0	0	nan	352.0
2	69202772.0	70150677.0	0	0	nan	267.0
2	70150677.0	72046487.0	0	0	nan	549.0
2	72046487.0	75838107.0	-0.368	0.3118	0.3638	953.0
2	72046487.0	73942297.0	0	0	nan	371.0
2	73942297.0	75838107.0	0.0805	0.8819	0.5417	582.0
2	73942297.0	74890202.0	0	0	nan	219.0
2	74890202.0	75838107.0	0	0	nan	363.0
2	75838107.0	91004588.0	0	0	nan	3413.0
2	91004588.0	121337549.0	0	0	nan	6415.0
2	121337549.0	242669396	-1.1045	0.0393	0.536	32271.0
2	121337549.0	182003473.0	-1.5092	0.1307	0.9985	16423.0
2	121337549.0	151670511.0	0	0	nan	7799.0
2	151670511.0	182003473.0	-0.9297	0.0514	0.4773	8624.0
2	151670511.0	166836992.0	-0.4735	0.2258	0.3909	4020.0
2	151670511.0	159253752.0	0	0	nan	1989.0
2	159253752.0	166836992.0	-0.8781	0.0393	0.426	2031.0
2	159253752.0	163045372.0	-0.4954	0.267	0.4463	1173.0
2	159253752.0	161149562.0	0	0	nan	697.0
2	161149562.0	163045372.0	-0.706	0.0443	0.3511	476.0
2	161149562.0	162097467.0	0	0	nan	289.0
2	162097467.0	163045372.0	-0.8683	1.6846e-05	0.2018	187.0
2	162097467.0	162571420.0	-0.9177	0.1213	0.5923	134.0
2	162571420.0	163045372.0	0	0	nan	53.0
2	163045372.0	166836992.0	-1.9705	0.0565	1.0331	858.0
2	163045372.0	164941182.0	0	0	nan	295.0
2	164941182.0	166836992.0	-0.2094	0.3603	0.2288	563.0
2	164941182.0	165889087.0	0.6955	0.1238	0.4519	222.0
2	164941182.0	165415135.0	0.2653	0.6305	0.5516	117.0
2	165415135.0	165889087.0	2.3712	0.371	2.6506	105.0
2	165889087.0	166836992.0	-1.0318	0.0002	0.2784	341.0
2	165889087.0	166363040.0	0	0	nan	155.0
2	166363040.0	166836992.0	-1.0014	2.2202e-10	0.1578	186.0
2	166836992.0	182003473.0	0	0	nan	4604.0
2	182003473.0	242669396	-1.049	0.2064	0.8302	15848.0
2	182003473.0	212336435.0	-0.2063	0.8184	0.8988	7485.0
2	182003473.0	197169954.0	-0.3784	0.3736	0.4253	3283.0
2	182003473.0	189586714.0	-0.4698	0.1197	0.3019	1826.0
2	182003473.0	185795094.0	0	0	nan	960.0
2	185795094.0	189586714.0	-0.2821	0.243	0.2416	866.0
2	185795094.0	187690904.0	-0.2326	0.5285	0.369	463.0
2	185795094.0	186742999.0	0	0	nan	226.0
2	186742999.0	187690904.0	0	0	nan	237.0
2	187690904.0	189586714.0	0	0	nan	403.0
2	189586714.0	197169954.0	0	0	nan	1457.0
2	197169954.0	212336435.0	0	0	nan	4202.0
2	212336435.0	242669396	-1.3664	0.243	1.1705	8363.0
2	212336435.0	227502916.0	0	0	nan	4354.0
2	227502916.0	242669396	-0.6823	0.0635	0.3676	4009.0
2	227502916.0	235086156.0	-0.2375	0.3572	0.2579	2245.0
2	227502916.0	231294536.0	0	0	nan	1060.0
2	231294536.0	235086156.0	-0.399	0.0802	0.228	1185.0
2	231294536.0	233190346.0	0	0	nan	467.0
2	233190346.0	235086156.0	-0.3387	0.1721	0.248	718.0
2	233190346.0	234138251.0	-0.3196	0.5485	0.5327	313.0
2	233190346.0	233664299.0	0	0	nan	170.0
2	233664299.0	234138251.0	1.3888	0.1138	0.8783	143.0
2	234138251.0	235086156.0	0	0	nan	405.0
2	235086156.0	242669396	0	0	nan	1764.0
3	36044	199322659	0.4898	0.0896	0.2885	55054.0
3	36044	99679351.0	0.4567	0.0526	0.2356	27864.0
3	36044	49857698.0	0.3025	0.4131	0.3696	15481.0
3	36044	24946871.0	0.2328	0.3005	0.2249	8422.0
3	36044	12491458.0	-0.0318	0.9127	0.2898	4535.0
3	36044	6263751.0	-0.0433	0.9456	0.6334	2262.0
3	36044	3149898.0	0	0	nan	1145.0
3	3149898.0	6263751.0	-0.0751	0.8898	0.5421	1117.0
3	3149898.0	4706825.0	0	0	nan	655.0
3	4706825.0	6263751.0	0.103	0.7613	0.3391	462.0
3	4706825.0	5485288.0	0.7822	0.0349	0.3709	172.0
3	4706825.0	5096057.0	1.1907	0.2791	1.1	112.0
3	5096057.0	5485288.0	0.3589	0.4018	0.428	60.0
3	5485288.0	6263751.0	-0.7015	0.252	0.6124	290.0
3	5485288.0	5874520.0	0	0	nan	118.0
3	5874520.0	6263751.0	-0.7346	0.2977	0.7054	172.0
3	6263751.0	12491458.0	-0.1498	0.5788	0.2698	2273.0
3	6263751.0	9377605.0	-0.0223	0.9475	0.3386	1261.0
3	6263751.0	7820678.0	0.0414	0.7201	0.1155	619.0
3	6263751.0	7042215.0	-0.2443	0.1413	0.1661	230.0
3	6263751.0	6652983.0	0	0	nan	129.0
3	6652983.0	7042215.0	-0.6209	0.3409	0.652	101.0
3	7042215.0	7820678.0	0.97	0.1341	0.6475	389.0
3	7042215.0	7431447.0	0	0	nan	177.0
3	7431447.0	7820678.0	0	0	nan	212.0
3	7820678.0	9377605.0	0	0	nan	642.0
3	9377605.0	12491458.0	0	0	nan	1012.0
3	12491458.0	24946871.0	0.7277	0.0546	0.3785	3887.0
3	12491458.0	18719165.0	0.8935	0.321	0.9004	1844.0
3	12491458.0	15605312.0	0	0	nan	932.0
3	15605312.0	18719165.0	0.6165	0.2423	0.5272	912.0
3	15605312.0	17162239.0	0	0	nan	573.0
3	17162239.0	18719165.0	0	0	nan	339.0
3	18719165.0	24946871.0	0.8615	0.127	0.5646	2043.0
3	18719165.0	21833018.0	0	0	nan	981.0
3	21833018.0	24946871.0	0.5716	0.1223	0.3699	1062.0
3	21833018.0	23389945.0	-1.7983	0.3499	1.9239	585.0
3	21833018.0	22611482.0	-1.0785	0.2397	0.9173	345.0
3	21833018.0	22222250.0	0	0	nan	189.0
3	22222250.0	22611482.0	-0.4412	0.5716	0.78	156.0
3	22611482.0	23389945.0	0	0	nan	240.0
3	23389945.0	24946871.0	1.4134	0.0062	0.5167	477.0
3	23389945.0	24168408.0	1.8135	0.0001	0.4777	223.0
3	23389945.0	23779177.0	0	0	nan	93.0
3	23779177.0	24168408.0	0	0	nan	130.0
3	24168408.0	24946871.0	0.5626	0.3166	0.5617	254.0
3	24168408.0	24557640.0	0	0	nan	112.0
3	24557640.0	24946871.0	0	0	nan	142.0
3	24946871.0	49857698.0	0.6784	0.6597	1.5407	7059.0
3	24946871.0	37402285.0	0	0	nan	3661.0
3	37402285.0	49857698.0	0.6647	0.1823	0.4985	3398.0
3	37402285.0	43629992.0	0.2063	0.8526	1.1102	1827.0
3	37402285.0	40516139.0	0.1537	0.5784	0.2766	1029.0
3	37402285.0	38959212.0	0	0	nan	536.0
3	38959212.0	40516139.0	0	0	nan	493.0
3	40516139.0	43629992.0	0	0	nan	798.0
3	43629992.0	49857698.0	3.2453	0.577	5.8191	1571.0
3	43629992.0	46743845.0	-1.1675	0.1945	0.9	946.0
3	43629992.0	45186919.0	0	0	nan	411.0
3	45186919.0	46743845.0	-0.8464	0.2211	0.6917	535.0
3	45186919.0	45965382.0	-1.2772	0.089	0.751	293.0
3	45186919.0	45576151.0	0	0	nan	146.0
3	45576151.0	45965382.0	0.0791	0.6101	0.1551	147.0
3	45965382.0	46743845.0	0	0	nan	242.0
3	46743845.0	49857698.0	1.509	3.7413e-09	0.256	625.0
3	46743845.0	48300772.0	0	0	nan	229.0
3	48300772.0	49857698.0	1.7506	0.0001	0.461	396.0
3	48300772.0	49079235.0	1.6084	2.1022e-05	0.3781	173.0
3	48300772.0	48690004.0	0	0	nan	96.0
3	48690004.0	49079235.0	0.9921	2.7992e-19	0.1105	77.0
3	49079235.0	49857698.0	0	0	nan	223.0
3	49857698.0	99679351.0	0.5428	0.0267	0.2449	12383.0
3	49857698.0	74768525.0	0.5798	0.0124	0.2318	8025.0
3	49857698.0	62313112.0	0.2819	0.0876	0.165	4194.0
3	49857698.0	56085405.0	0.7184	0.0003	0.1987	1844.0
3	49857698.0	52971552.0	1.2615	0.0027	0.4211	733.0
3	49857698.0	51414625.0	0.4806	0.0238	0.2127	400.0
3	49857698.0	50636162.0	0.8464	2.2149e-16	0.1031	199.0
3	49857698.0	50246930.0	0	0	nan	109.0
3	50246930.0	50636162.0	0	0	nan	90.0
3	50636162.0	51414625.0	0	0	nan	201.0
3	51414625.0	52971552.0	0.8793	0.0677	0.4812	333.0
3	51414625.0	52193089.0	0	0	nan	89.0
3	52193089.0	52971552.0	0	0	nan	244.0
3	52971552.0	56085405.0	0.3843	0.1472	0.2652	1111.0
3	52971552.0	54528479.0	0.2932	0.215	0.2364	495.0
3	52971552.0	53750016.0	0.5144	0.6604	1.1708	224.0
3	52971552.0	53360784.0	0.8085	6.2612e-17	0.0967	121.0
3	53360784.0	53750016.0	0	0	nan	103.0
3	53750016.0	54528479.0	0	0	nan	271.0
3	54528479.0	56085405.0	0	0	nan	616.0
3	56085405.0	62313112.0	-0.0787	0.7076	0.2099	2350.0
3	56085405.0	59199259.0	-0.0275	0.7714	0.0946	919.0
3	56085405.0	57642332.0	-0.6341	0.1128	0.3999	513.0
3	56085405.0	56863869.0	-0.3044	0.246	0.2624	264.0
3	56085405.0	56474637.0	0.319	0.0067	0.1177	139.0
3	56474637.0	56863869.0	0	0	nan	125.0
3	56863869.0	57642332.0	0	0	nan	249.0
3	57642332.0	59199259.0	0.1346	0.2314	0.1124	406.0
3	57642332.0	58420796.0	0.344	0.0022	0.1125	279.0
3	57642332.0	58031564.0	0.5627	7.3606e-09	0.0973	104.0
3	58031564.0	58420796.0	0.2466	0.2991	0.2375	175.0
3	58420796.0	59199259.0	0.4635	0.002	0.1498	127.0
3	58420796.0	58810028.0	0	0	nan	84.0
3	58810028.0	59199259.0	0.9258	1.2631e-62	0.0554	43.0
3	59199259.0	62313112.0	0	0	nan	1431.0
3	62313112.0	74768525.0	0	0	nan	3831.0
3	74768525.0	99679351.0	-0.1037	0.9325	1.2242	4358.0
3	74768525.0	87223938.0	0	0	nan	2803.0
3	87223938.0	99679351.0	0.2267	0.5654	0.3944	1555.0
3	87223938.0	93451645.0	0	0	nan	640.0
3	93451645.0	99679351.0	0.0849	0.7859	0.3126	915.0
3	93451645.0	96565498.0	2.2208	0.0008	0.6608	276.0
3	93451645.0	95008572.0	0	0	1	nan
3	95008572.0	96565498.0	2.2208	0.0008	0.6608	276.0
3	95008572.0	95787035.0	0	0	nan	120.0
3	95787035.0	96565498.0	1.8295	1.8094e-06	0.3832	156.0
3	95787035.0	96176267.0	2.353	0.0048	0.8336	58.0
3	96176267.0	96565498.0	1.4864	3.8429e-05	0.3611	98.0
3	96565498.0	99679351.0	-2.1001	0.1233	1.3626	639.0
3	96565498.0	98122425.0	-2.4871	0.2642	2.2277	307.0
3	96565498.0	97343962.0	0	0	nan	188.0
3	97343962.0	98122425.0	0.3665	0.1001	0.2229	119.0
3	97343962.0	97733194.0	-0.0949	0.7662	0.3191	69.0
3	97733194.0	98122425.0	0	0	nan	50.0
3	98122425.0	99679351.0	0	0	nan	332.0
3	99679351.0	199322659	0	0	nan	27190.0
4	59713	191184445	-0.3449	0.6816	0.8407	48012.0
4	59713	95622079.0	-1.522	0.6082	2.969	24643.0
4	59713	47840896.0	-0.5425	0.5934	1.0161	13281.0
4	59713	23950305.0	-0.5858	0.3722	0.6564	6981.0
4	59713	12005009.0	-2.2569	0.4442	2.9497	3108.0
4	59713	6032361.0	0	0	nan	1306.0
4	6032361.0	12005009.0	0	0	nan	1802.0
4	12005009.0	23950305.0	0.5161	0.4659	0.7078	3873.0
4	12005009.0	17977657.0	1.1083	0.0393	0.5379	2083.0
4	12005009.0	14991333.0	0.6095	0.0253	0.2724	1084.0
4	12005009.0	13498171.0	0.3206	0.0875	0.1876	454.0
4	12005009.0	12751590.0	0.9121	0.0136	0.3698	309.0
4	12005009.0	12378300.0	0	0	nan	129.0
4	12378300.0	12751590.0	0	0	nan	180.0
4	12751590.0	13498171.0	-1.7336	0.6281	3.5787	145.0
4	12751590.0	13124881.0	-0.3326	0.3532	0.3582	54.0
4	13124881.0	13498171.0	0	0	nan	91.0
4	13498171.0	14991333.0	1.7475	0.3033	1.6975	630.0
4	13498171.0	14244752.0	0	0	nan	351.0
4	14244752.0	14991333.0	1.258	0.2872	1.182	279.0
4	14244752.0	14618043.0	0	0	nan	151.0
4	14618043.0	14991333.0	2.5162	0.4114	3.0634	128.0
4	14991333.0	17977657.0	0	0	nan	999.0
4	17977657.0	23950305.0	0	0	nan	1790.0
4	23950305.0	47840896.0	0	0	nan	6300.0
4	47840896.0	95622079.0	0	0	nan	11362.0
4	95622079.0	191184445	0.422	0.8201	1.856	23369.0
4	95622079.0	143403262.0	0	0	nan	11800.0
4	143403262.0	191184445	1.0129	0.248	0.8767	11569.0
4	143403262.0	167293854.0	0	0	nan	5711.0
4	167293854.0	191184445	1.3249	0.2132	1.0643	5858.0
4	167293854.0	179239150.0	1.0193	0.0745	0.5716	2747.0
4	167293854.0	173266502.0	1.2571	0.1214	0.8117	1503.0
4	167293854.0	170280178.0	1.5533	0.4175	1.9158	813.0
4	167293854.0	168787016.0	-0.1073	0.5269	0.1696	342.0
4	167293854.0	168040435.0	0	0	nan	162.0
4	168040435.0	168787016.0	0.7074	0.0409	0.3459	180.0
4	168040435.0	168413726.0	0	0	nan	92.0
4	168413726.0	168787016.0	0.1495	0.364	0.1647	88.0
4	168787016.0	170280178.0	0	0	nan	471.0
4	170280178.0	173266502.0	1.2546	0.2061	0.9924	690.0
4	170280178.0	171773340.0	0	0	nan	368.0
4	171773340.0	173266502.0	0	0	nan	322.0
4	173266502.0	179239150.0	1.3693	0.7194	3.8115	1244.0
4	173266502.0	176252826.0	0	0	nan	566.0
4	176252826.0	179239150.0	0	0	nan	678.0
4	179239150.0	191184445	0	0	nan	3111.0
5	89344	179998061	0	0	nan	51355.0
6	94609	169999770	0	0	nan	47904.0
7	140018	158812247	0.5269	0.3125	0.5216	41524.0
7	140018	79476132.0	0.5425	0.3319	0.5591	21964.0
7	140018	39808075.0	1.026	0.7316	2.9914	13032.0
7	140018	19974047.0	0.8481	0.3064	0.8292	5697.0
7	140018	10057033.0	0	0	nan	2314.0
7	10057033.0	19974047.0	0	0	nan	3383.0
7	19974047.0	39808075.0	0	0	nan	7335.0
7	39808075.0	79476132.0	0.0741	0.9068	0.6325	8932.0
7	39808075.0	59642104.0	0	0	nan	5487.0
7	59642104.0	79476132.0	0.1413	0.6782	0.3404	3445.0
7	59642104.0	69559118.0	1.4431	0.0091	0.5531	1580.0
7	59642104.0	64600611.0	0	0	nan	391.0
7	64600611.0	69559118.0	0	0	nan	1189.0
7	69559118.0	79476132.0	-0.6024	0.1268	0.3945	1865.0
7	69559118.0	74517625.0	-1.1041	0.0005	0.3187	760.0
7	69559118.0	72038372.0	-1.0161	0.0023	0.3339	639.0
7	69559118.0	70798745.0	0	0	nan	397.0
7	70798745.0	72038372.0	-1.4433	1.1851e-05	0.3295	242.0
7	70798745.0	71418559.0	-2.0733	0.0002	0.5492	162.0
7	70798745.0	71108652.0	0	0	nan	64.0
7	71108652.0	71418559.0	-1.3758	1.8078e-16	0.1671	98.0
7	71418559.0	72038372.0	-1.6231	0.0011	0.4978	80.0
7	71418559.0	71728466.0	-1.1436	1.3214e-13	0.1545	60.0
7	71728466.0	72038372.0	0	0	nan	20.0
7	72038372.0	74517625.0	0	0	nan	121.0
7	74517625.0	79476132.0	0.5617	0.2478	0.486	1105.0
7	74517625.0	76996879.0	0	0	nan	256.0
7	76996879.0	79476132.0	0.724	0.3171	0.7237	849.0
7	76996879.0	78236506.0	0.8483	0.065	0.4597	540.0
7	76996879.0	77616693.0	0.6361	0.2433	0.5452	211.0
7	76996879.0	77306786.0	0.7409	2.6519e-16	0.0905	89.0
7	77306786.0	77616693.0	0	0	nan	122.0
7	77616693.0	78236506.0	0	0	nan	329.0
7	78236506.0	79476132.0	0	0	nan	309.0
7	79476132.0	158812247	0	0	nan	19560.0
8	151222	146264218	0	0	nan	43022.0
9	30910	139999801	-0.2052	0.5073	0.3096	34317.0
9	30910	70015355.0	0.4843	0.3904	0.5639	13133.0
9	30910	35023133.0	0.4633	0.592	0.8643	12077.0
9	30910	17527022.0	0	0	nan	6787.0
9	17527022.0	35023133.0	0.0701	0.8783	0.458	5290.0
9	17527022.0	26275078.0	0	0	nan	2540.0
9	26275078.0	35023133.0	-0.5252	0.2004	0.4102	2750.0
9	26275078.0	30649106.0	-1.9775	0.3425	2.0832	1531.0
9	26275078.0	28462092.0	0	0	nan	833.0
9	28462092.0	30649106.0	-0.5424	0.0594	0.2877	698.0
9	28462092.0	29555599.0	-0.8771	0.0056	0.3167	381.0
9	28462092.0	29008846.0	-2.2578	0.0309	1.0462	195.0
9	28462092.0	28735469.0	0	0	nan	81.0
9	28735469.0	29008846.0	-1.8148	0.0003	0.5023	114.0
9	29008846.0	29555599.0	-0.8992	0.0136	0.3644	186.0
9	29008846.0	29282223.0	0	0	nan	88.0
9	29282223.0	29555599.0	0	0	nan	98.0
9	29555599.0	30649106.0	-0.6925	0.0914	0.4102	317.0
9	29555599.0	30102353.0	1.1513	0.0535	0.5961	179.0
9	29555599.0	29828976.0	0.7266	0.0068	0.2685	92.0
9	29828976.0	30102353.0	0	0	nan	87.0
9	30102353.0	30649106.0	0	0	nan	138.0
9	30649106.0	35023133.0	0.7033	0.1816	0.5265	1219.0
9	30649106.0	32836120.0	0	0	nan	622.0
9	32836120.0	35023133.0	0.1525	0.1522	0.1065	597.0
9	32836120.0	33929627.0	0.1546	0.5655	0.2689	301.0
9	32836120.0	33382874.0	0	0	nan	204.0
9	33382874.0	33929627.0	0.5826	0.0478	0.2944	97.0
9	33382874.0	33656251.0	0	0	nan	29.0
9	33656251.0	33929627.0	0	0	nan	68.0
9	33929627.0	35023133.0	0	0	nan	296.0
9	35023133.0	70015355.0	0	0	nan	1056.0
9	70015355.0	139999801	-0.5886	0.2675	0.5308	21184.0
9	70015355.0	105007578.0	-0.7584	0.2039	0.5969	11180.0
9	70015355.0	87511467.0	-0.4335	0.1739	0.3188	5590.0
9	70015355.0	78763411.0	0.5522	0.2083	0.4389	2814.0
9	70015355.0	74389383.0	0.6375	0.3085	0.626	1537.0
9	70015355.0	72202369.0	-0.2381	0.8153	1.0194	726.0
9	70015355.0	71108862.0	0	0	nan	364.0
9	71108862.0	72202369.0	1.2568	0.273	1.1466	362.0
9	71108862.0	71655616.0	0	0	nan	170.0
9	71655616.0	72202369.0	0	0	nan	192.0
9	72202369.0	74389383.0	0	0	nan	811.0
9	74389383.0	78763411.0	0	0	nan	1277.0
9	78763411.0	87511467.0	-1.3647	0.1388	0.922	2776.0
9	78763411.0	83137439.0	0	0	nan	1439.0
9	83137439.0	87511467.0	-0.699	0.0329	0.3277	1337.0
9	83137439.0	85324453.0	0	0	nan	520.0
9	85324453.0	87511467.0	-2.9202	0.3021	2.83	817.0
9	85324453.0	86417960.0	0	0	nan	377.0
9	86417960.0	87511467.0	0	0	nan	440.0
9	87511467.0	105007578.0	0	0	nan	5590.0
9	105007578.0	139999801	0	0	nan	10004.0
10	88481	135284978	0	0	nan	42514.0
11	188510	134445626	0.6947	0.0874	0.4065	40014.0
11	188510	67317068.0	1.1331	0.0572	0.5959	18565.0
11	188510	33752789.0	0.1735	0.6717	0.4093	10648.0
11	188510	16970650.0	0	0	nan	5602.0
11	16970650.0	33752789.0	0	0	nan	5046.0
11	33752789.0	67317068.0	2.8367	0.4936	4.1431	7917.0
11	33752789.0	50534929.0	0	0	nan	4704.0
11	50534929.0	67317068.0	4.6391	0.4174	5.7201	3213.0
11	50534929.0	58925999.0	0	0	nan	1406.0
11	58925999.0	67317068.0	0	0	nan	1807.0
11	67317068.0	134445626	0.2762	0.5119	0.421	21449.0
11	67317068.0	100881347.0	0	0	nan	10134.0
11	100881347.0	134445626	-0.063	0.827	0.2883	11315.0
11	100881347.0	117663487.0	0	0	nan	5560.0
11	117663487.0	134445626	-0.1375	0.4995	0.2037	5755.0
11	117663487.0	126054557.0	-0.2611	0.339	0.2731	2827.0
11	117663487.0	121859022.0	-0.3139	0.4215	0.3906	1249.0
11	117663487.0	119761255.0	-0.9434	0.3035	0.9168	595.0
11	117663487.0	118712371.0	0	0	nan	288.0
11	118712371.0	119761255.0	-0.2391	0.5617	0.412	307.0
11	118712371.0	119236813.0	0	0	nan	126.0
11	119236813.0	119761255.0	-0.3971	0.074	0.2223	181.0
11	119236813.0	119499034.0	0	0	nan	117.0
11	119499034.0	119761255.0	0	0	nan	64.0
11	119761255.0	121859022.0	0	0	nan	654.0
11	121859022.0	126054557.0	-0.2503	0.411	0.3045	1578.0
11	121859022.0	123956790.0	0	0	nan	868.0
11	123956790.0	126054557.0	-0.3347	0.0574	0.1761	710.0
11	123956790.0	125005674.0	-0.7358	0.054	0.3819	304.0
11	123956790.0	124481232.0	0	0	nan	121.0
11	124481232.0	125005674.0	-1.3546	0.3835	1.5544	183.0
11	124481232.0	124743453.0	0	0	nan	72.0
11	124743453.0	125005674.0	-1.0887	0.7988	4.2703	111.0
11	125005674.0	126054557.0	-0.0351	0.8765	0.2262	406.0
11	125005674.0	125530116.0	0	0	nan	206.0
11	125530116.0	126054557.0	0	0	nan	200.0
11	126054557.0	134445626	-0.092	0.718	0.2548	2928.0
11	126054557.0	130250092.0	-0.0868	0.7329	0.2544	1358.0
11	126054557.0	128152325.0	-1.4464	0.0308	0.6696	811.0
11	126054557.0	127103441.0	0	0	nan	455.0
11	127103441.0	128152325.0	0	0	nan	356.0
11	128152325.0	130250092.0	0.2331	0.344	0.2463	547.0
11	128152325.0	129201209.0	0.3178	0.539	0.5172	310.0
11	128152325.0	128676767.0	1.3352	0.3148	1.3282	186.0
11	128152325.0	128414546.0	0	0	nan	107.0
11	128414546.0	128676767.0	0	0	nan	79.0
11	128676767.0	129201209.0	0.2247	0.2318	0.1879	124.0
11	128676767.0	128938988.0	1.0368	0.4025	1.2386	69.0
11	128938988.0	129201209.0	-1.5088	0.6829	3.6939	55.0
11	129201209.0	130250092.0	-0.3643	0.2408	0.3106	237.0
11	129201209.0	129725651.0	0	0	nan	96.0
11	129725651.0	130250092.0	0	0	nan	141.0
11	130250092.0	134445626	-0.2918	0.6325	0.6103	1570.0
11	130250092.0	132347859.0	-1.4286	0.6017	2.737	907.0
11	130250092.0	131298976.0	0	0	nan	432.0
11	131298976.0	132347859.0	0.3947	0.6566	0.8879	475.0
11	131298976.0	131823418.0	0	0	nan	281.0
11	131823418.0	132347859.0	0	0	nan	194.0
11	132347859.0	134445626	0.2098	0.6032	0.4037	663.0
11	132347859.0	133396743.0	0.326	0.3797	0.3711	327.0
11	132347859.0	132872301.0	0	0	nan	162.0
11	132872301.0	133396743.0	0.0992	0.8635	0.5769	165.0
11	132872301.0	133134522.0	0	0	nan	82.0
11	133134522.0	133396743.0	0.1111	0.8215	0.4925	83.0
11	133396743.0	134445626	0	0	nan	336.0
12	61880	132288757	0	0	nan	38000.0
13	18045562	114109501	0	0	nan	29859.0
14	19453079	106356482	0	0	nan	24987.0
15	18294933	99999706	-0.5941	0.3837	0.682	22190.0
15	18294933	59147319.0	0	0	nan	10431.0
15	59147319.0	99999706	0	0	nan	11759.0
16	26671	88700197	0.2844	0.4941	0.4158	20951.0
16	26671	44363434.0	0.4881	0.4231	0.6093	7867.0
16	26671	22195053.0	0.2669	0.6511	0.5902	5817.0
16	26671	11110862.0	0.6744	0.4441	0.8812	3255.0
16	26671	5568767.0	0	0	nan	721.0
16	5568767.0	11110862.0	0.1275	0.7457	0.3932	2534.0
16	5568767.0	8339815.0	0.0977	0.8199	0.4293	1475.0
16	5568767.0	6954291.0	-0.5671	0.3219	0.5725	683.0
16	5568767.0	6261529.0	-1.3384	0.1223	0.8662	328.0
16	5568767.0	5915148.0	-1.3954	0.0065	0.5124	184.0
16	5915148.0	6261529.0	0	0	nan	144.0
16	6261529.0	6954291.0	0	0	nan	355.0
16	6954291.0	8339815.0	0.7924	0.0877	0.4641	792.0
16	6954291.0	7647053.0	0	0	nan	483.0
16	7647053.0	8339815.0	0.5191	0.2112	0.4152	309.0
16	7647053.0	7993434.0	0.3921	0.8674	2.3481	148.0
16	7993434.0	8339815.0	0.9179	0.0038	0.3171	161.0
16	8339815.0	11110862.0	0	0	nan	1059.0
16	11110862.0	22195053.0	-0.5488	0.615	1.0913	2562.0
16	11110862.0	16652958.0	0	0	nan	1505.0
16	16652958.0	22195053.0	-0.9335	0.0859	0.5435	1057.0
16	16652958.0	19424006.0	0	0	nan	536.0
16	19424006.0	22195053.0	-0.4637	0.1236	0.3012	521.0
16	19424006.0	20809530.0	-0.803	0.0145	0.3285	346.0
16	19424006.0	20116768.0	-0.7521	0.1677	0.5452	184.0
16	19424006.0	19770387.0	0	0	nan	104.0
16	19770387.0	20116768.0	0	0	nan	80.0
16	20116768.0	20809530.0	0	0	nan	162.0
16	20809530.0	22195053.0	1.2763	0.0069	0.4727	175.0
16	20809530.0	21502292.0	0	0	nan	100.0
16	21502292.0	22195053.0	1.9092	0.0011	0.5836	75.0
16	21502292.0	21848673.0	0	0	nan	27.0
16	21848673.0	22195053.0	2.9379	0.1821	2.2017	48.0
16	22195053.0	44363434.0	0	0	nan	2050.0
16	44363434.0	88700197	0.136	0.7676	0.4604	13084.0
16	44363434.0	66531816.0	0.1595	0.6393	0.3404	5693.0
16	44363434.0	55447625.0	-0.1888	0.4561	0.2533	2756.0
