chromosome 	 region_start 	 region_end 	 correlation 	 pvalue 	 std_err 	 SNPs 
1	112889940.0	113371259.0	-0.0115	0.9406	0.1537	82.0
1	113371259.0	114333897.0	0	0	nan	267.0
1	114333897.0	116259173.0	0	0	nan	729.0
1	116259173.0	123960278.0	-0.6325	0.1822	0.4741	1210.0
1	116259173.0	120109726.0	-0.8334	0.0131	0.3357	1141.0
1	116259173.0	118184450.0	-0.6672	0.1098	0.4172	543.0
1	116259173.0	117221812.0	-2.6616	0.1632	1.9088	195.0
1	116259173.0	116740493.0	-2.9556	0.7932	11.2756	139.0
1	116740493.0	117221812.0	0	0	nan	56.0
1	117221812.0	118184450.0	0.3209	0.1357	0.2151	348.0
1	117221812.0	117703131.0	-0.7176	0.7481	2.2348	170.0
1	117703131.0	118184450.0	0.194	0.2257	0.1601	178.0
1	118184450.0	120109726.0	-1.0586	0.0452	0.5287	598.0
1	118184450.0	119147088.0	-0.5028	0.0298	0.2315	291.0
1	118184450.0	118665769.0	-1.534	0.0365	0.7335	118.0
1	118665769.0	119147088.0	0	0	nan	173.0
1	119147088.0	120109726.0	0	0	nan	307.0
1	120109726.0	123960278.0	0	0	nan	69.0
1	123960278.0	247177973	-0.1435	0.6643	0.3305	33191.0
1	123960278.0	185569126.0	-1.1213	0.8475	5.8289	13218.0
1	123960278.0	154764702.0	0	0	nan	2108.0
1	154764702.0	185569126.0	0	0	nan	11110.0
1	185569126.0	247177973	0	0	nan	19973.0
2	5703	242669396	0.124	0.5624	0.214	71822.0
2	5703	121337549.0	-0.0143	0.9488	0.2224	36644.0
2	5703	60671626.0	0.1836	0.5713	0.3242	21466.0
2	5703	30338665.0	0.0524	0.8564	0.2893	10027.0
2	5703	15172184.0	0	0	nan	5149.0
2	15172184.0	30338665.0	-0.1198	0.6325	0.2505	4878.0
2	15172184.0	22755425.0	1.6544	0.2587	1.4647	2542.0
2	15172184.0	18963805.0	4.3448	0.855	23.7824	1348.0
2	15172184.0	17067995.0	0	0	nan	629.0
2	17067995.0	18963805.0	0.9984	0.5722	1.7676	719.0
2	17067995.0	18015900.0	0	0	nan	311.0
2	18015900.0	18963805.0	0	0	nan	408.0
2	18963805.0	22755425.0	0.323	0.4284	0.4079	1194.0
2	18963805.0	20859615.0	0	0	nan	747.0
2	20859615.0	22755425.0	0.2789	0.1994	0.2173	447.0
2	20859615.0	21807520.0	0	0	nan	252.0
2	21807520.0	22755425.0	0.523	0.0086	0.1991	195.0
2	21807520.0	22281473.0	0	0	nan	51.0
2	22281473.0	22755425.0	0.7426	4.1155e-07	0.1467	144.0
2	22755425.0	30338665.0	-0.5455	0.0402	0.2658	2336.0
2	22755425.0	26547045.0	-0.2501	0.1425	0.1705	1075.0
2	22755425.0	24651235.0	-0.1399	0.5233	0.2192	652.0
2	22755425.0	23703330.0	-1.0351	0.3541	1.117	407.0
2	22755425.0	23229378.0	-0.0383	0.9349	0.4691	166.0
2	23229378.0	23703330.0	0	0	nan	241.0
2	23703330.0	24651235.0	0.0883	0.4465	0.116	245.0
2	23703330.0	24177283.0	0.1948	0.221	0.1592	127.0
2	24177283.0	24651235.0	0	0	nan	118.0
2	24651235.0	26547045.0	-0.2641	0.223	0.2167	423.0
2	24651235.0	25599140.0	0	0	nan	248.0
2	25599140.0	26547045.0	-0.6717	0.0004	0.1884	175.0
2	25599140.0	26073093.0	0	0	nan	65.0
2	26073093.0	26547045.0	0.5721	0.18	0.4267	110.0
2	26547045.0	30338665.0	-2.4092	0.5874	4.4396	1261.0
2	26547045.0	28442855.0	0	0	nan	505.0
2	28442855.0	30338665.0	0	0	nan	756.0
2	30338665.0	60671626.0	0	0	nan	11439.0
2	60671626.0	121337549.0	-0.2925	0.3353	0.3035	15178.0
2	60671626.0	91004588.0	0.3905	0.2779	0.3599	8240.0
2	60671626.0	75838107.0	0.4001	0.163	0.2868	4603.0
2	60671626.0	68254867.0	0.288	0.4231	0.3595	2343.0
2	60671626.0	64463247.0	0	0	nan	926.0
2	64463247.0	68254867.0	0.2036	0.6518	0.4512	1417.0
2	64463247.0	66359057.0	0	0	nan	642.0
2	66359057.0	68254867.0	0	0	nan	775.0
2	68254867.0	75838107.0	1.115	0.1195	0.7162	2260.0
2	68254867.0	72046487.0	0	0	nan	1258.0
2	72046487.0	75838107.0	0.6996	0.0058	0.2534	1002.0
2	72046487.0	73942297.0	0	0	nan	396.0
2	73942297.0	75838107.0	-0.4337	0.5257	0.6834	606.0
2	73942297.0	74890202.0	0.5647	0.3582	0.6145	232.0
2	73942297.0	74416250.0	0.0397	0.9424	0.5489	128.0
2	74416250.0	74890202.0	0	0	nan	104.0
2	74890202.0	75838107.0	0	0	nan	374.0
2	75838107.0	91004588.0	0	0	nan	3637.0
2	91004588.0	121337549.0	-0.9714	0.0708	0.5377	6938.0
2	91004588.0	106171069.0	-0.4262	0.2393	0.3622	2982.0
2	91004588.0	98587829.0	-0.9493	1.0042e-17	0.1107	488.0
2	91004588.0	94796209.0	0	0	nan	nan
2	94796209.0	98587829.0	-0.9493	1.0042e-17	0.1107	488.0
2	94796209.0	96692019.0	-1.1096	0.0005	0.3196	183.0
2	94796209.0	95744114.0	-1.3379	0.0132	0.5399	69.0
2	94796209.0	95270162.0	-1.595	0.5244	2.5056	28.0
2	95270162.0	95744114.0	-1.2157	0.0002	0.3238	41.0
2	95744114.0	96692019.0	-0.8655	0.0002	0.2348	114.0
2	95744114.0	96218067.0	0	0	nan	37.0
2	96218067.0	96692019.0	-0.5788	0.008	0.2183	77.0
2	96692019.0	98587829.0	-0.841	6.4158e-12	0.1224	305.0
2	96692019.0	97639924.0	0	0	nan	81.0
2	97639924.0	98587829.0	-0.7252	1.5073e-17	0.085	224.0
2	97639924.0	98113877.0	-1.0222	4.6353e-08	0.1871	95.0
2	98113877.0	98587829.0	0	0	nan	129.0
2	98587829.0	106171069.0	0.1211	0.7926	0.4608	2494.0
2	98587829.0	102379449.0	0.8152	0.0249	0.3635	1275.0
2	98587829.0	100483639.0	0	0	nan	582.0
2	100483639.0	102379449.0	1.2721	0.0031	0.4298	693.0
2	100483639.0	101431544.0	1.6421	0.1716	1.2012	324.0
2	100483639.0	100957592.0	1.2447	0.0769	0.7038	185.0
2	100957592.0	101431544.0	0	0	nan	139.0
2	101431544.0	102379449.0	0.6307	4.1762e-06	0.137	369.0
2	101431544.0	101905497.0	0	0	nan	111.0
2	101905497.0	102379449.0	0.8328	0.3988	0.9869	258.0
2	102379449.0	106171069.0	-0.5419	0.3932	0.6347	1219.0
2	102379449.0	104275259.0	0	0	nan	469.0
2	104275259.0	106171069.0	-0.5047	0.7999	1.9915	750.0
2	104275259.0	105223164.0	0	0	nan	246.0
2	105223164.0	106171069.0	0	0	nan	504.0
2	106171069.0	121337549.0	0	0	nan	3956.0
2	121337549.0	242669396	0.439	0.2782	0.4049	35178.0
2	121337549.0	182003473.0	1.153	0.1205	0.7426	17757.0
2	121337549.0	151670511.0	0	0	nan	8556.0
2	151670511.0	182003473.0	0.9544	0.0589	0.5053	9201.0
2	151670511.0	166836992.0	1.4709	0.1581	1.0422	4264.0
2	151670511.0	159253752.0	4.49	0.2904	4.2467	2087.0
2	151670511.0	155462132.0	0	0	nan	1227.0
2	155462132.0	159253752.0	0.6873	0.0005	0.1984	860.0
2	155462132.0	157357942.0	1.4829	0.0906	0.8763	462.0
2	155462132.0	156410037.0	1.0601	2.5859e-08	0.1904	234.0
2	155462132.0	155936085.0	0	0	nan	106.0
2	155936085.0	156410037.0	0.7372	1.2397e-05	0.1687	128.0
2	156410037.0	157357942.0	0	0	nan	228.0
2	157357942.0	159253752.0	0.2644	0.2096	0.2107	398.0
2	157357942.0	158305847.0	0	0	nan	140.0
2	158305847.0	159253752.0	0.1095	0.6158	0.2181	258.0
2	158305847.0	158779800.0	-0.8423	0.054	0.4371	87.0
2	158779800.0	159253752.0	0.874	1.2936e-07	0.1655	171.0
2	159253752.0	166836992.0	-0.5949	0.1578	0.4212	2177.0
2	159253752.0	163045372.0	-1.3967	0.0582	0.7374	1216.0
2	159253752.0	161149562.0	0	0	nan	727.0
2	161149562.0	163045372.0	-0.4162	0.0243	0.1848	489.0
2	161149562.0	162097467.0	-0.7334	0.0415	0.3598	294.0
2	161149562.0	161623515.0	0	0	nan	166.0
2	161623515.0	162097467.0	-1.8129	0.0183	0.7686	128.0
2	162097467.0	163045372.0	-0.2271	0.2473	0.1963	195.0
2	162097467.0	162571420.0	0	0	nan	134.0
2	162571420.0	163045372.0	-0.6247	0.07	0.3448	61.0
2	163045372.0	166836992.0	1.4962	0.263	1.3368	961.0
2	163045372.0	164941182.0	0	0	nan	361.0
2	164941182.0	166836992.0	1.3901	0.1037	0.8543	600.0
2	164941182.0	165889087.0	0	0	nan	249.0
2	165889087.0	166836992.0	0	0	nan	351.0
2	166836992.0	182003473.0	0.6746	0.0658	0.3667	4937.0
2	166836992.0	174420233.0	0.9384	0.0515	0.4818	2425.0
2	166836992.0	170628613.0	0	0	nan	1229.0
2	170628613.0	174420233.0	0.8812	0.0463	0.4421	1196.0
2	170628613.0	172524423.0	1.6997	0.1128	1.0718	603.0
2	170628613.0	171576518.0	2.901	0.1637	2.0829	314.0
2	170628613.0	171102566.0	1.1251	0.0104	0.439	185.0
2	171102566.0	171576518.0	0	0	nan	129.0
2	171576518.0	172524423.0	0	0	nan	289.0
2	172524423.0	174420233.0	0	0	nan	593.0
2	174420233.0	182003473.0	0	0	nan	2512.0
2	182003473.0	242669396	0	0	nan	17421.0
3	36044	199322659	-0.0308	0.8091	0.1275	59160.0
3	36044	99679351.0	0.0286	0.8473	0.1487	29970.0
3	36044	49857698.0	-0.0376	0.8523	0.202	16702.0
3	36044	24946871.0	0.1649	0.4831	0.2351	9157.0
3	36044	12491458.0	0.5279	0.0476	0.2665	5020.0
3	36044	6263751.0	0	0	nan	2543.0
3	6263751.0	12491458.0	0.2834	0.2208	0.2315	2477.0
3	6263751.0	9377605.0	0.5304	0.1497	0.3682	1394.0
3	6263751.0	7820678.0	0.7286	0.0262	0.3278	660.0
3	6263751.0	7042215.0	0.4659	0.0597	0.2474	256.0
3	6263751.0	6652983.0	0	0	nan	151.0
3	6652983.0	7042215.0	-1.0518	0.5875	1.9389	105.0
3	7042215.0	7820678.0	2.8466	0.2826	2.6491	404.0
3	7042215.0	7431447.0	0	0	nan	185.0
3	7431447.0	7820678.0	0	0	nan	219.0
3	7820678.0	9377605.0	0	0	nan	734.0
3	9377605.0	12491458.0	0.0718	0.8111	0.3003	1083.0
3	9377605.0	10934532.0	0.7508	0.1187	0.4812	541.0
3	9377605.0	10156069.0	0.5836	0.1217	0.3771	183.0
3	9377605.0	9766837.0	0	0	nan	67.0
3	9766837.0	10156069.0	0.3358	0.2533	0.2939	116.0
3	10156069.0	10934532.0	0.7631	0.0737	0.4267	358.0
3	10156069.0	10545301.0	0.4554	0.0415	0.2234	207.0
3	10545301.0	10934532.0	1.0715	0.2937	1.0204	151.0
3	10934532.0	12491458.0	0	0	nan	542.0
3	12491458.0	24946871.0	-0.0853	0.8106	0.3557	4137.0
3	12491458.0	18719165.0	0.028	0.9269	0.3056	1995.0
3	12491458.0	15605312.0	0	0	nan	1038.0
3	15605312.0	18719165.0	0.0452	0.8589	0.2545	957.0
3	15605312.0	17162239.0	0	0	nan	590.0
3	17162239.0	18719165.0	-0.7873	2.2648e-05	0.1858	367.0
3	17162239.0	17940702.0	0	0	nan	140.0
3	17940702.0	18719165.0	0	0	nan	227.0
3	18719165.0	24946871.0	0.2881	0.8337	1.372	2142.0
3	18719165.0	21833018.0	0	0	nan	1037.0
3	21833018.0	24946871.0	0.2477	0.5217	0.3866	1105.0
3	21833018.0	23389945.0	0.4472	0.4089	0.5415	602.0
3	21833018.0	22611482.0	-1.225	0.0335	0.5763	357.0
3	21833018.0	22222250.0	0	0	nan	191.0
3	22222250.0	22611482.0	-0.766	0.0209	0.3316	166.0
3	22611482.0	23389945.0	0	0	nan	245.0
3	23389945.0	24946871.0	0	0	nan	503.0
3	24946871.0	49857698.0	-0.329	0.3116	0.3251	7545.0
3	24946871.0	37402285.0	-0.4217	0.0999	0.2563	3976.0
3	24946871.0	31174578.0	0.1622	0.8314	0.7621	2100.0
3	24946871.0	28060725.0	3.0027	0.4381	3.8722	1028.0
3	24946871.0	26503798.0	0	0	nan	548.0
3	26503798.0	28060725.0	0	0	nan	480.0
3	28060725.0	31174578.0	-0.7253	0.3234	0.7346	1072.0
3	28060725.0	29617652.0	-1.3131	0.2935	1.2499	523.0
3	28060725.0	28839189.0	0	0	nan	235.0
3	28839189.0	29617652.0	0	0	nan	288.0
3	29617652.0	31174578.0	-0.022	0.9573	0.4116	549.0
3	29617652.0	30396115.0	0	0	nan	275.0
3	30396115.0	31174578.0	0	0	nan	274.0
3	31174578.0	37402285.0	-0.4905	0.0408	0.2398	1876.0
3	31174578.0	34288432.0	-0.697	0.0156	0.2882	872.0
3	31174578.0	32731505.0	0	0	nan	488.0
3	32731505.0	34288432.0	-0.7196	0.0064	0.2638	384.0
3	32731505.0	33509969.0	-0.2342	0.3517	0.2515	142.0
3	32731505.0	33120737.0	0.5134	0.0022	0.168	45.0
3	33120737.0	33509969.0	-1.0402	0.0486	0.5274	97.0
3	33509969.0	34288432.0	0	0	nan	242.0
3	34288432.0	37402285.0	-0.5219	0.1373	0.3512	1004.0
3	34288432.0	35845359.0	0	0	nan	506.0
3	35845359.0	37402285.0	-0.1835	0.5278	0.2905	498.0
3	35845359.0	36623822.0	0	0	nan	273.0
3	36623822.0	37402285.0	0.2872	0.1101	0.1798	225.0
3	36623822.0	37013054.0	1.1652	0.0265	0.5252	112.0
3	37013054.0	37402285.0	-3.032	2.906e-12	0.4342	113.0
3	37402285.0	49857698.0	-0.2389	0.6157	0.4759	3569.0
3	37402285.0	43629992.0	0	0	nan	1948.0
3	43629992.0	49857698.0	-0.2515	0.4579	0.3388	1621.0
3	43629992.0	46743845.0	0.2511	0.4494	0.332	984.0
3	43629992.0	45186919.0	0	0	nan	421.0
3	45186919.0	46743845.0	0	0	nan	563.0
3	46743845.0	49857698.0	-1.2697	0.0012	0.3929	637.0
3	46743845.0	48300772.0	0	0	nan	235.0
3	48300772.0	49857698.0	0	0	nan	402.0
3	49857698.0	99679351.0	0.1597	0.4587	0.2156	13268.0
3	49857698.0	74768525.0	0.0138	0.9496	0.2177	8697.0
3	49857698.0	62313112.0	0.1037	0.5388	0.1687	4472.0
3	49857698.0	56085405.0	0.7252	0.0003	0.1989	1930.0
3	49857698.0	52971552.0	2.6815	0.335	2.7813	753.0
3	49857698.0	51414625.0	0	0	nan	411.0
3	51414625.0	52971552.0	0.8335	0.0292	0.3823	342.0
3	51414625.0	52193089.0	0	0	nan	96.0
3	52193089.0	52971552.0	0	0	nan	246.0
3	52971552.0	56085405.0	0.7922	0.0718	0.44	1177.0
3	52971552.0	54528479.0	0.4563	0.1855	0.3446	509.0
3	52971552.0	53750016.0	0.0098	0.9225	0.1009	230.0
3	53750016.0	54528479.0	0	0	nan	279.0
3	54528479.0	56085405.0	0	0	nan	668.0
3	56085405.0	62313112.0	-1.138	0.0159	0.4721	2542.0
3	56085405.0	59199259.0	-2.1909	0.0961	1.3164	940.0
3	56085405.0	57642332.0	-1.6076	0.1091	1.0034	520.0
3	56085405.0	56863869.0	0.1774	0.4854	0.2542	271.0
3	56085405.0	56474637.0	0.5151	0.3221	0.5203	140.0
3	56474637.0	56863869.0	0	0	nan	131.0
3	56863869.0	57642332.0	0	0	nan	249.0
3	57642332.0	59199259.0	-3.0465	0.306	2.9761	420.0
3	57642332.0	58420796.0	0	0	nan	280.0
3	58420796.0	59199259.0	-1.4957	1.3717e-06	0.3097	140.0
3	58420796.0	58810028.0	0	0	nan	94.0
3	58810028.0	59199259.0	-1.5562	1.2642e-24	0.1519	46.0
3	59199259.0	62313112.0	-0.2154	0.3605	0.2355	1602.0
3	59199259.0	60756186.0	0.0885	0.7667	0.2984	970.0
3	59199259.0	59977723.0	0.3306	0.1611	0.2359	459.0
3	59199259.0	59588491.0	0.6312	0.0931	0.3759	201.0
3	59588491.0	59977723.0	-0.0441	0.9051	0.37	258.0
3	59977723.0	60756186.0	0	0	nan	511.0
3	60756186.0	62313112.0	-0.6636	0.1514	0.4626	632.0
3	60756186.0	61534649.0	-1.0848	0.0031	0.3672	304.0
3	60756186.0	61145418.0	-3.4915	0.1083	2.1744	177.0
3	61145418.0	61534649.0	-0.5348	3.0167e-19	0.0596	127.0
3	61534649.0	62313112.0	0	0	nan	328.0
3	62313112.0	74768525.0	-0.0992	0.8237	0.4453	4225.0
3	62313112.0	68540819.0	0	0	nan	2291.0
3	68540819.0	74768525.0	0.8342	0.0944	0.4987	1934.0
3	68540819.0	71654672.0	0	0	nan	935.0
3	71654672.0	74768525.0	-0.1301	0.7605	0.4269	999.0
3	71654672.0	73211599.0	1.731	0.1267	1.1334	431.0
3	71654672.0	72433136.0	0	0	nan	271.0
3	72433136.0	73211599.0	0	0	nan	160.0
3	73211599.0	74768525.0	-0.8741	0.0738	0.4889	568.0
3	73211599.0	73990062.0	-1.0449	0.0853	0.6072	333.0
3	73211599.0	73600831.0	1.5046	0.0627	0.8084	159.0
3	73600831.0	73990062.0	-2.6549	0.0642	1.4342	174.0
3	73990062.0	74768525.0	0	0	nan	235.0
3	74768525.0	99679351.0	0.7635	0.159	0.5421	4571.0
3	74768525.0	87223938.0	0	0	nan	2894.0
3	87223938.0	99679351.0	0	0	nan	1677.0
3	99679351.0	199322659	-0.1213	0.5173	0.1874	29190.0
3	99679351.0	149501005.0	-0.0281	0.9174	0.2706	15324.0
3	99679351.0	124590178.0	-0.1252	0.6508	0.2766	7740.0
3	99679351.0	112134765.0	0.5932	0.1253	0.387	3658.0
3	99679351.0	105907058.0	-0.1369	0.8174	0.5931	1819.0
3	99679351.0	102793205.0	0	0	nan	999.0
3	102793205.0	105907058.0	0.1671	0.4691	0.2308	820.0
3	102793205.0	104350132.0	-0.3446	0.0999	0.2095	403.0
3	102793205.0	103571669.0	0	0	nan	201.0
3	103571669.0	104350132.0	0	0	nan	202.0
3	104350132.0	105907058.0	0	0	nan	417.0
3	105907058.0	112134765.0	1.4807	0.2168	1.1989	1839.0
3	105907058.0	109020912.0	1.1501	0.0559	0.6016	884.0
3	105907058.0	107463985.0	0	0	nan	485.0
3	107463985.0	109020912.0	0.2041	0.2847	0.1908	399.0
3	107463985.0	108242449.0	-0.6127	0.0438	0.3039	200.0
3	107463985.0	107853217.0	-0.5499	0.1625	0.3938	121.0
3	107853217.0	108242449.0	0	0	nan	79.0
3	108242449.0	109020912.0	0.56	0.0232	0.2467	199.0
3	108242449.0	108631681.0	0.0909	0.8536	0.4926	87.0
3	108631681.0	109020912.0	0.9752	0.0202	0.42	112.0
3	109020912.0	112134765.0	0	0	nan	955.0
3	112134765.0	124590178.0	-0.6724	0.1295	0.4435	4082.0
3	112134765.0	118362472.0	0.1816	0.7884	0.6767	1960.0
3	112134765.0	115248619.0	0	0	nan	1041.0
3	115248619.0	118362472.0	-0.1331	0.6806	0.3234	919.0
3	115248619.0	116805546.0	0	0	nan	364.0
3	116805546.0	118362472.0	-0.0594	0.8475	0.3087	555.0
3	116805546.0	117584009.0	0	0	nan	241.0
3	117584009.0	118362472.0	0.3863	0.073	0.2154	314.0
3	117584009.0	117973241.0	0.1725	0.2421	0.1475	155.0
3	117973241.0	118362472.0	0	0	nan	159.0
3	118362472.0	124590178.0	-3.8054	0.5978	7.2132	2122.0
3	118362472.0	121476325.0	-1.8082	0.0007	0.5338	1141.0
3	118362472.0	119919399.0	0	0	nan	539.0
3	119919399.0	121476325.0	-2.3565	0.0094	0.9079	602.0
3	119919399.0	120697862.0	-1.6161	0.0432	0.7993	286.0
3	119919399.0	120308631.0	-2.1895	0.1265	1.433	123.0
3	120308631.0	120697862.0	-0.6728	0.0652	0.3649	163.0
3	120697862.0	121476325.0	-2.2627	0.0852	1.3145	316.0
3	120697862.0	121087094.0	0	0	nan	187.0
3	121087094.0	121476325.0	-9.2493	0.6203	18.6718	129.0
3	121476325.0	124590178.0	0	0	nan	981.0
3	124590178.0	149501005.0	0.0081	0.9842	0.4122	7584.0
3	149501005.0	199322659	-0.2154	0.5501	0.3604	13866.0
3	149501005.0	174411832.0	0	0	nan	7175.0
3	174411832.0	199322659	-0.4069	0.2167	0.3294	6691.0
3	174411832.0	186867246.0	-0.5285	0.0906	0.3123	3166.0
3	174411832.0	180639539.0	-0.1015	0.6458	0.2207	1782.0
3	174411832.0	177525686.0	0	0	nan	874.0
3	177525686.0	180639539.0	0.2469	0.0506	0.1263	908.0
3	177525686.0	179082613.0	0	0	nan	457.0
3	179082613.0	180639539.0	-0.0065	0.9854	0.3571	451.0
3	180639539.0	186867246.0	-1.1972	0.0381	0.5774	1384.0
3	180639539.0	183753393.0	-1.3681	0.8006	5.4169	546.0
3	180639539.0	182196466.0	-0.6949	0.1214	0.4486	348.0
3	180639539.0	181418003.0	0	0	nan	217.0
3	181418003.0	182196466.0	-0.2071	0.1991	0.1613	131.0
3	181418003.0	181807235.0	-0.0346	0.9393	0.4538	67.0
3	181807235.0	182196466.0	-0.742	0.0485	0.3761	64.0
3	182196466.0	183753393.0	0	0	nan	198.0
3	183753393.0	186867246.0	0	0	nan	838.0
3	186867246.0	199322659	-0.0787	0.9745	2.465	3525.0
3	186867246.0	193094953.0	0	0	nan	2029.0
3	193094953.0	199322659	0	0	nan	1496.0
4	59713	191184445	0.738	0.4187	0.9127	52737.0
4	59713	95622079.0	0	0	nan	26824.0
4	95622079.0	191184445	0.6089	0.3149	0.6059	25913.0
4	95622079.0	143403262.0	0	0	nan	13080.0
4	143403262.0	191184445	0.8206	0.0171	0.344	12833.0
4	143403262.0	167293854.0	0.5295	0.0975	0.3196	6279.0
4	143403262.0	155348558.0	0.7535	0.2799	0.6973	2968.0
4	143403262.0	149375910.0	0	0	nan	1373.0
4	149375910.0	155348558.0	0	0	nan	1595.0
4	155348558.0	167293854.0	0.7416	0.2727	0.6762	3311.0
4	155348558.0	161321206.0	0.8321	0.1465	0.5731	1616.0
4	155348558.0	158334882.0	2.2309	0.1297	1.4724	868.0
4	155348558.0	156841720.0	0.4925	0.0686	0.2704	422.0
4	155348558.0	156095139.0	0	0	nan	216.0
4	156095139.0	156841720.0	0.4553	0.2913	0.4314	206.0
4	156095139.0	156468430.0	1.3953	0.056	0.7301	111.0
4	156468430.0	156841720.0	0.7266	0.4484	0.9584	95.0
4	156841720.0	158334882.0	0	0	nan	446.0
4	158334882.0	161321206.0	-0.6949	0.1123	0.4376	748.0
4	158334882.0	159828044.0	0	0	nan	381.0
4	159828044.0	161321206.0	0.1139	0.7382	0.3407	367.0
4	159828044.0	160574625.0	0.1198	0.7787	0.4261	174.0
4	159828044.0	160201335.0	-0.7893	0.0012	0.2431	80.0
4	160201335.0	160574625.0	0	0	nan	94.0
4	160574625.0	161321206.0	0.4204	0.4468	0.5525	193.0
4	160574625.0	160947916.0	-0.8596	0.2548	0.7549	124.0
4	160947916.0	161321206.0	0.5809	0.0589	0.3076	69.0
4	161321206.0	167293854.0	0	0	nan	1695.0
4	167293854.0	191184445	1.2666	0.2848	1.1842	6554.0
4	167293854.0	179239150.0	0	0	nan	3042.0
4	179239150.0	191184445	0	0	nan	3512.0
5	89344	179998061	0.5205	0.2316	0.4351	55223.0
5	89344	90043702.0	0.4246	0.5243	0.6668	26695.0
5	89344	45066523.0	0.2732	0.667	0.635	14291.0
5	89344	22577934.0	0	0	nan	7707.0
5	22577934.0	45066523.0	-0.1421	0.8973	1.1007	6584.0
5	22577934.0	33822229.0	0.5079	0.652	1.1264	3130.0
5	22577934.0	28200082.0	2.1492	0.1646	1.5465	1319.0
5	22577934.0	25389008.0	0.8832	0.0889	0.5191	717.0
5	22577934.0	23983471.0	0.9763	0.0467	0.4908	407.0
5	22577934.0	23280703.0	1.0259	0.3498	1.0973	237.0
5	22577934.0	22929319.0	0	0	nan	140.0
5	22929319.0	23280703.0	1.2573	0.1467	0.8663	97.0
5	23280703.0	23983471.0	0	0	nan	170.0
5	23983471.0	25389008.0	0	0	nan	310.0
5	25389008.0	28200082.0	0	0	nan	602.0
5	28200082.0	33822229.0	0	0	nan	1811.0
5	33822229.0	45066523.0	0	0	nan	3454.0
5	45066523.0	90043702.0	0	0	nan	12404.0
5	90043702.0	179998061	0.6325	0.2321	0.5292	28528.0
5	90043702.0	135020882.0	0.5359	0.5507	0.8981	13601.0
5	90043702.0	112532292.0	0	0	nan	6236.0
5	112532292.0	135020882.0	1.9297	0.0816	1.1081	7365.0
5	112532292.0	123776587.0	0	0	nan	3879.0
5	123776587.0	135020882.0	0	0	nan	3486.0
5	135020882.0	179998061	0.8995	0.1321	0.5973	14927.0
