chromosome 	 region_start 	 region_end 	 correlation 	 pvalue 	 std_err 	 SNPs 
7	99310161.0	119144190.0	-0.1024	0.7347	0.3023	4887.0
7	99310161.0	109227176.0	-0.3954	0.3114	0.3906	2647.0
7	99310161.0	104268669.0	0	0	nan	1180.0
7	104268669.0	109227176.0	0	0	nan	1467.0
7	109227176.0	119144190.0	-0.141	0.7183	0.3909	2240.0
7	109227176.0	114185683.0	0.1705	0.4458	0.2236	1168.0
7	109227176.0	111706430.0	0.0696	0.733	0.204	618.0
7	109227176.0	110466803.0	-0.5898	0.0225	0.2584	321.0
7	109227176.0	109846990.0	-3.201	0.2734	2.9224	134.0
7	109227176.0	109537083.0	0	0	nan	49.0
7	109537083.0	109846990.0	-1.7926	0.0235	0.7914	85.0
7	109846990.0	110466803.0	-0.0604	0.6998	0.1567	187.0
7	109846990.0	110156897.0	0	0	nan	103.0
7	110156897.0	110466803.0	0.9527	0.0059	0.3459	84.0
7	110466803.0	111706430.0	0.8732	0.0043	0.3061	297.0
7	110466803.0	111086617.0	0.4578	1.2166e-05	0.1046	154.0
7	110466803.0	110776710.0	0	0	nan	91.0
7	110776710.0	111086617.0	0.371	0.1305	0.2454	63.0
7	111086617.0	111706430.0	0.543	0.5738	0.9653	143.0
7	111086617.0	111396524.0	2.2001	0.1722	1.6117	61.0
7	111396524.0	111706430.0	-3.5977	0.4	4.2749	82.0
7	111706430.0	114185683.0	0	0	nan	550.0
7	114185683.0	119144190.0	0	0	nan	1072.0
7	119144190.0	158812247	0	0	nan	10146.0
8	151222	146264218	0.4361	0.0623	0.2339	44570.0
8	151222	73207720.0	0.1485	0.5821	0.2698	22649.0
8	151222	36679471.0	-0.0535	0.8527	0.2881	14032.0
8	151222	18415347.0	-0.5897	0.053	0.3048	8074.0
8	151222	9283285.0	0	0	nan	4040.0
8	9283285.0	18415347.0	-0.6622	0.2936	0.6305	4034.0
8	9283285.0	13849316.0	-1.7776	0.0997	1.0797	1842.0
8	9283285.0	11566301.0	-2.4876	0.1425	1.6963	1046.0
8	9283285.0	10424793.0	0	0	nan	593.0
8	10424793.0	11566301.0	-1.2182	0.0003	0.3341	453.0
8	10424793.0	10995547.0	0	0	nan	225.0
8	10995547.0	11566301.0	0	0	nan	228.0
8	11566301.0	13849316.0	0	0	nan	796.0
8	13849316.0	18415347.0	0	0	nan	2192.0
8	18415347.0	36679471.0	0	0	nan	5958.0
8	36679471.0	73207720.0	0.5993	0.2488	0.5196	8617.0
8	36679471.0	54943596.0	0	0	nan	3364.0
8	54943596.0	73207720.0	0	0	nan	5253.0
8	73207720.0	146264218	0.8653	0.1804	0.646	21921.0
8	73207720.0	109735969.0	0.6804	0.4127	0.8306	10573.0
8	73207720.0	91471845.0	0.6843	0.0077	0.2566	5060.0
